VIN,VB1,C0_value,R0_value,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
250,810,1,2,915,67,580,16,602,88,191,91,113,6,6.12E-05,5.56E+01,6.32E+04,3.09E+07,7.05E+01,4.62E+01
222,902,1,1,889,66,616,15,531,44,179,87,194,19,1.91E-05,5.29E+01,2.61E+04,8.19E+06,6.95E+01,1.93E+01
250,804,1,1,824,66,580,15,536,44,182,91,113,6,7.66E-05,5.72E+01,6.32E+04,3.09E+07,6.74E+01,2.69E+01
229,886,1,1,889,66,631,15,596,87,166,87,194,19,2.35E-05,4.98E+01,4.06E+04,1.05E+07,6.63E+01,2.34E+01
630,753,1,1,931,70,554,9,601,48,204,89,195,8,9.53E-05,5.95E+01,4.06E+04,3.95E+07,7.01E+01,5.02E+01
291,729,1,2,926,63,810,16,601,43,261,88,202,10,1.53E-04,5.95E+01,6.32E+04,6.14E+07,9.21E+01,3.85E+01
234,812,1,1,914,66,570,9,602,92,162,90,110,9,4.88E-05,4.74E+01,9.84E+04,1.98E+07,7.24E+01,5.41E+01
647,751,1,3,931,68,834,14,602,46,180,91,180,6,9.32E-05,6.10E+01,4.06E+04,4.80E+07,8.81E+01,4.20E+01
229,887,1,1,931,66,631,15,601,50,166,90,194,19,2.55E-05,5.36E+01,2.61E+04,1.05E+07,6.92E+01,2.14E+01
630,751,1,1,888,70,554,9,611,84,204,89,195,6,7.63E-05,5.71E+01,6.32E+04,3.09E+07,6.12E+01,3.25E+01
647,751,1,2,931,68,832,14,602,46,205,88,195,3,6.25E-05,3.31E+01,5.77E+05,1.98E+07,5.61E+01,2.45E+01
630,753,1,1,931,70,555,8,601,48,178,91,179,8,9.42E-05,5.81E+01,6.32E+04,3.09E+07,7.25E+01,5.25E+01
633,746,1,3,930,63,574,15,613,45,174,79,198,10,1.46E-04,6.10E+01,6.32E+04,9.56E+07,1.00E+02,3.86E+01
647,751,1,3,936,68,834,14,602,38,363,91,180,5,8.28E-05,6.28E+01,4.06E+04,3.95E+07,7.98E+01,3.33E+01
216,881,1,1,889,66,656,15,531,44,179,87,194,19,2.78E-05,5.31E+01,2.61E+04,1.05E+07,7.12E+01,2.22E+01
277,871,1,1,889,65,714,13,535,41,202,89,109,18,3.62E-05,4.82E+01,4.06E+04,1.05E+07,7.91E+01,5.12E+01
633,736,1,3,926,63,753,15,638,38,150,88,198,15,1.88E-04,5.94E+01,6.32E+04,7.48E+07,1.10E+02,4.00E+01
631,752,1,3,931,67,572,7,602,46,359,88,198,5,6.21E-05,5.85E+01,4.06E+04,3.09E+07,7.87E+01,4.14E+01
624,886,1,3,926,63,573,15,596,91,168,88,204,10,1.67E-05,5.52E+01,1.68E+04,8.19E+06,5.64E+01,1.69E+01
221,757,1,1,889,74,631,15,637,34,291,87,190,18,1.71E-04,5.61E+01,9.84E+04,4.80E+07,8.08E+01,4.44E+01
219,817,1,1,892,67,570,15,602,42,114,88,109,9,8.45E-05,5.55E+01,6.32E+04,3.09E+07,7.35E+01,5.01E+01
652,752,1,3,933,61,631,7,540,45,359,88,198,5,5.82E-05,5.63E+01,4.06E+04,2.54E+07,8.04E+01,4.13E+01
621,820,2,1,879,66,573,20,600,92,207,88,204,6,4.91E-05,6.02E+01,1.68E+04,1.63E+07,5.18E+01,1.03E+01
235,749,1,3,936,65,831,7,602,45,354,80,111,5,5.58E-05,4.11E+01,2.38E+05,1.98E+07,9.06E+01,4.28E+01
277,871,1,1,889,65,714,14,535,41,178,89,109,18,3.78E-05,4.90E+01,4.06E+04,1.05E+07,7.88E+01,5.11E+01
229,881,1,1,889,66,631,15,531,44,179,87,194,19,2.82E-05,5.35E+01,2.61E+04,1.05E+07,7.08E+01,2.18E+01
326,741,1,2,932,71,578,9,598,38,212,89,194,8,1.15E-04,6.04E+01,4.06E+04,4.80E+07,8.64E+01,4.34E+01
633,744,1,3,926,63,824,13,640,40,149,88,198,10,1.26E-04,6.03E+01,4.06E+04,4.80E+07,9.93E+01,4.34E+01
647,751,1,3,931,68,834,17,602,37,173,91,180,4,8.22E-05,3.03E+01,8.98E+05,1.98E+07,7.76E+01,3.77E+01
622,751,1,3,936,68,834,15,602,46,361,91,180,6,8.86E-05,6.05E+01,4.06E+04,4.80E+07,8.33E+01,3.43E+01
213,736,1,2,930,65,628,15,582,38,351,91,197,18,1.81E-04,4.32E+01,3.71E+05,6.14E+07,9.90E+01,2.90E+01
653,887,1,1,926,66,576,15,638,49,172,87,194,10,1.83E-05,6.01E+01,1.08E+04,8.19E+06,5.38E+01,1.20E+01
277,846,1,1,889,62,630,16,513,41,165,89,109,18,6.23E-05,5.11E+01,6.32E+04,1.98E+07,7.98E+01,5.46E+01
229,866,1,1,931,64,714,15,605,50,114,90,194,6,1.98E-05,3.44E+01,1.53E+05,8.19E+06,4.80E+01,1.01E+01
650,886,1,1,932,66,631,15,596,87,354,87,194,18,2.05E-05,4.76E+01,4.06E+04,8.19E+06,6.31E+01,1.97E+01
217,752,1,3,889,60,605,7,540,45,170,88,198,3,5.30E-05,4.13E+01,2.38E+05,2.54E+07,7.38E+01,4.16E+01
206,881,1,1,889,62,662,15,532,44,165,86,128,20,3.32E-05,4.97E+01,4.06E+04,1.05E+07,7.69E+01,3.57E+01
653,736,1,3,926,66,572,15,636,38,371,88,217,10,1.51E-04,6.28E+01,6.32E+04,1.16E+08,8.82E+01,2.51E+01
610,793,1,2,925,70,800,11,527,42,205,97,155,5,5.02E-05,5.98E+01,2.61E+04,1.98E+07,7.05E+01,4.50E+01
216,881,1,1,915,66,656,26,614,44,196,87,194,19,3.63E-05,5.91E+01,2.61E+04,1.63E+07,6.31E+01,1.77E+01
229,881,1,1,889,66,631,15,539,44,179,87,194,19,2.83E-05,5.36E+01,2.61E+04,1.05E+07,7.07E+01,2.19E+01
631,752,1,3,931,67,572,7,601,46,359,88,190,9,7.39E-05,4.31E+01,2.38E+05,2.54E+07,9.04E+01,4.30E+01
632,751,1,3,931,62,824,15,614,45,150,88,201,10,1.20E-04,6.02E+01,4.06E+04,4.80E+07,9.78E+01,4.27E+01
631,736,1,3,925,66,572,7,605,38,359,88,198,5,7.68E-05,6.08E+01,4.06E+04,3.95E+07,8.34E+01,3.77E+01
633,746,1,3,919,63,574,15,613,45,181,79,196,10,1.46E-04,6.10E+01,6.32E+04,9.56E+07,1.00E+02,3.83E+01
229,878,1,1,889,66,631,15,596,87,198,89,194,26,3.13E-05,4.70E+01,6.32E+04,1.05E+07,7.03E+01,3.37E+01
647,751,1,3,930,68,834,14,602,44,180,95,175,6,9.59E-05,6.06E+01,4.06E+04,4.80E+07,8.88E+01,4.14E+01
647,751,1,3,915,68,834,14,602,38,363,91,180,1,4.35E-05,2.01E+01,8.98E+05,6.73E+06,2.57E+01,6.84E+00
647,751,1,3,931,73,836,5,602,47,178,90,151,3,4.35E-05,5.66E+01,2.61E+04,1.63E+07,7.82E+01,5.18E+01
610,755,1,2,926,69,797,13,611,34,206,97,179,4,7.21E-05,3.27E+01,5.77E+05,1.98E+07,6.80E+01,4.18E+01
216,885,1,1,889,66,656,15,533,44,166,87,194,19,2.61E-05,5.33E+01,2.61E+04,1.05E+07,7.10E+01,2.11E+01
244,901,1,1,895,66,618,15,593,87,178,86,194,19,1.78E-05,4.92E+01,2.61E+04,6.73E+06,6.54E+01,2.12E+01
232,886,1,1,883,66,631,15,592,44,165,87,194,16,2.40E-05,5.59E+01,1.68E+04,1.05E+07,6.73E+01,1.83E+01
216,836,1,1,889,66,656,15,558,86,179,82,194,18,4.60E-05,4.18E+01,1.53E+05,1.63E+07,6.99E+01,4.43E+01
608,793,1,1,879,66,775,11,600,45,205,97,155,5,5.11E-05,6.03E+01,2.61E+04,1.98E+07,6.23E+01,1.83E+01
619,752,1,3,937,70,596,7,528,41,359,86,198,5,6.09E-05,5.79E+01,4.06E+04,3.09E+07,8.02E+01,3.88E+01
662,735,1,3,936,68,844,15,594,46,370,87,180,6,1.00E-04,5.95E+01,6.32E+04,6.14E+07,8.65E+01,3.19E+01
620,751,1,3,926,68,561,15,643,36,361,91,216,12,1.46E-04,6.25E+01,6.32E+04,9.56E+07,9.25E+01,2.64E+01
610,773,1,2,926,70,812,6,611,43,205,88,155,5,4.76E-05,5.47E+01,4.06E+04,1.63E+07,7.69E+01,5.44E+01
652,752,1,3,933,61,630,11,540,45,359,96,198,5,7.70E-05,6.22E+01,4.06E+04,3.95E+07,7.80E+01,3.25E+01
216,881,1,1,915,66,656,26,620,46,190,87,194,15,3.24E-05,5.85E+01,2.61E+04,1.63E+07,5.77E+01,1.45E+01
229,887,1,1,931,66,631,15,601,50,166,90,194,19,2.55E-05,5.36E+01,2.61E+04,1.05E+07,6.92E+01,2.14E+01
647,751,1,3,930,68,834,14,699,46,354,91,177,1,4.36E-05,2.15E+01,8.98E+05,8.19E+06,2.48E+01,6.70E+00
647,751,1,3,936,68,834,12,596,38,188,85,180,6,8.79E-05,6.11E+01,4.06E+04,3.95E+07,8.91E+01,4.36E+01
648,751,1,3,935,68,834,10,602,38,363,97,180,4,6.33E-05,6.25E+01,2.61E+04,3.09E+07,7.60E+01,3.74E+01
610,793,1,2,925,70,800,14,527,42,205,90,183,9,6.82E-05,5.87E+01,4.06E+04,2.54E+07,7.77E+01,4.93E+01
653,736,1,3,926,66,580,16,636,38,371,88,217,10,1.55E-04,6.30E+01,6.32E+04,1.16E+08,8.62E+01,2.43E+01
216,881,1,1,898,66,656,26,614,44,196,85,194,19,3.61E-05,5.90E+01,2.61E+04,1.63E+07,6.31E+01,1.77E+01
220,751,1,3,931,72,838,5,595,47,178,87,151,3,4.39E-05,5.59E+01,4.06E+04,1.63E+07,8.04E+01,4.85E+01
658,860,1,1,889,66,628,15,602,83,198,89,194,18,3.48E-05,5.07E+01,4.06E+04,1.28E+07,6.60E+01,2.50E+01
647,751,1,3,936,68,834,14,602,38,363,91,180,5,8.28E-05,6.28E+01,4.06E+04,3.95E+07,7.98E+01,3.33E+01
654,736,1,3,917,66,580,16,636,38,371,88,217,10,1.55E-04,6.30E+01,6.32E+04,1.16E+08,8.62E+01,2.43E+01
233,751,1,1,931,68,834,12,602,49,363,91,180,5,7.36E-05,5.89E+01,4.06E+04,3.09E+07,6.18E+01,2.28E+01
643,887,1,2,935,66,630,15,600,38,165,88,194,19,2.59E-05,5.56E+01,1.68E+04,8.19E+06,7.24E+01,2.62E+01
604,774,1,2,926,77,800,11,591,43,205,97,155,5,6.46E-05,6.05E+01,2.61E+04,2.54E+07,7.25E+01,4.63E+01
229,896,1,1,889,61,631,15,596,87,165,87,194,19,1.96E-05,4.95E+01,4.06E+04,8.19E+06,6.61E+01,2.13E+01
653,884,1,1,947,66,655,15,630,44,389,87,192,19,2.40E-05,5.07E+01,4.06E+04,8.19E+06,6.75E+01,1.95E+01
218,736,1,2,890,66,572,15,538,38,157,88,218,10,1.66E-04,4.66E+01,3.71E+05,7.48E+07,9.40E+01,3.64E+01
618,752,1,2,931,59,821,7,691,45,131,88,198,5,6.15E-05,5.99E+01,2.61E+04,1.98E+07,7.54E+01,5.29E+01
647,751,1,3,979,73,836,5,570,47,178,90,151,3,4.32E-05,5.62E+01,2.61E+04,1.63E+07,7.85E+01,5.17E+01
652,752,1,3,933,61,630,14,540,45,359,96,184,5,9.12E-05,6.16E+01,4.06E+04,4.80E+07,7.80E+01,2.89E+01
653,736,1,3,926,66,637,16,636,38,371,88,217,10,1.48E-04,6.25E+01,6.32E+04,9.56E+07,8.93E+01,2.55E+01
647,751,1,3,960,68,816,12,612,38,188,85,180,6,8.91E-05,6.12E+01,4.06E+04,3.95E+07,8.88E+01,4.36E+01
608,793,1,1,879,66,775,11,600,45,205,99,155,5,5.14E-05,6.04E+01,2.61E+04,1.98E+07,6.23E+01,1.83E+01
217,886,1,1,932,65,631,15,592,44,188,87,194,15,2.29E-05,5.60E+01,1.68E+04,1.05E+07,6.64E+01,1.77E+01
665,751,1,3,897,68,834,12,596,38,164,85,180,7,9.55E-05,6.07E+01,4.06E+04,3.95E+07,9.23E+01,4.44E+01
232,886,1,1,883,65,631,10,591,43,165,87,194,16,2.07E-05,5.18E+01,2.61E+04,6.73E+06,7.22E+01,2.27E+01
652,752,1,3,950,61,630,15,540,45,359,93,198,5,9.15E-05,5.50E+01,9.84E+04,4.80E+07,7.57E+01,2.85E+01
232,887,1,1,881,66,631,14,592,44,366,88,194,15,2.00E-05,5.19E+01,2.61E+04,8.19E+06,6.56E+01,1.79E+01
647,749,1,3,937,68,834,14,602,38,161,91,180,5,8.82E-05,4.24E+01,2.38E+05,3.09E+07,8.54E+01,4.11E+01
216,881,1,1,915,66,632,26,614,44,206,87,194,19,3.67E-05,5.92E+01,2.61E+04,1.63E+07,6.26E+01,1.74E+01
208,886,1,1,931,64,654,15,592,44,188,87,194,15,2.26E-05,5.56E+01,1.68E+04,1.05E+07,6.69E+01,1.79E+01
697,750,1,3,854,67,833,9,602,38,371,89,181,10,7.75E-05,4.17E+01,2.38E+05,1.98E+07,9.27E+01,4.27E+01
647,736,1,3,925,66,580,16,635,40,362,97,215,4,1.01E-04,2.73E+01,8.98E+05,1.98E+07,6.72E+01,2.57E+01
647,751,1,3,936,68,834,14,600,38,386,91,305,5,6.45E-05,3.74E+01,3.71E+05,2.54E+07,6.57E+01,3.05E+01
653,736,1,3,926,66,580,16,637,38,371,88,162,10,1.69E-04,5.99E+01,6.32E+04,1.16E+08,8.89E+01,2.42E+01
216,879,1,1,914,67,694,26,634,46,199,85,151,19,3.96E-05,5.61E+01,2.61E+04,1.63E+07,6.80E+01,2.31E+01
654,737,1,2,900,66,580,16,615,38,367,87,217,9,1.47E-04,6.31E+01,6.32E+04,7.48E+07,8.08E+01,3.31E+01
654,736,1,3,917,66,580,16,636,38,371,88,217,10,1.55E-04,6.30E+01,6.32E+04,1.16E+08,8.62E+01,2.43E+01
596,767,1,2,931,65,821,7,691,45,150,88,198,3,3.91E-05,5.12E+01,6.32E+04,1.63E+07,6.25E+01,2.32E+01
610,793,1,2,925,70,800,11,500,42,205,95,155,5,4.96E-05,5.94E+01,2.61E+04,1.98E+07,7.08E+01,4.45E+01
217,886,1,1,932,65,631,15,592,44,188,87,173,14,2.31E-05,5.55E+01,1.68E+04,1.05E+07,6.71E+01,1.82E+01
235,889,1,1,840,66,806,15,592,44,165,84,154,13,2.02E-05,5.29E+01,2.61E+04,8.19E+06,7.03E+01,2.08E+01
606,789,1,1,923,68,624,11,527,41,205,97,194,5,5.31E-05,4.40E+01,1.53E+05,1.98E+07,5.59E+01,1.45E+01
647,751,1,1,936,68,834,14,602,38,363,90,180,5,8.26E-05,6.28E+01,4.06E+04,3.95E+07,5.91E+01,1.95E+01
610,810,1,3,979,70,800,11,611,43,208,97,155,5,4.03E-05,6.04E+01,2.61E+04,1.63E+07,7.20E+01,4.61E+01
723,751,1,3,935,67,834,10,597,38,363,97,179,4,6.20E-05,6.21E+01,2.61E+04,3.09E+07,7.57E+01,3.80E+01
652,751,1,3,932,62,630,11,565,45,359,96,198,4,7.17E-05,5.83E+01,6.32E+04,3.95E+07,7.15E+01,3.24E+01
218,759,1,3,935,67,627,9,597,38,344,97,179,8,8.81E-05,5.70E+01,6.32E+04,3.95E+07,9.14E+01,3.41E+01
724,877,1,1,932,65,837,15,592,44,188,87,173,13,2.30E-05,5.36E+01,2.61E+04,8.19E+06,6.80E+01,1.87E+01
732,753,1,3,934,67,834,10,596,43,363,97,189,4,5.77E-05,6.14E+01,2.61E+04,3.09E+07,7.34E+01,3.91E+01
213,883,1,1,932,64,631,13,563,38,188,89,196,15,2.32E-05,5.56E+01,1.68E+04,8.19E+06,6.92E+01,1.94E+01
216,886,1,1,931,64,720,15,634,44,188,87,194,11,1.86E-05,5.81E+01,1.08E+04,8.19E+06,6.24E+01,1.60E+01
208,886,1,1,932,65,631,15,601,44,188,99,194,15,2.35E-05,5.70E+01,1.68E+04,1.05E+07,6.63E+01,1.86E+01
646,752,1,3,936,61,635,9,540,45,359,91,198,5,6.74E-05,5.97E+01,4.06E+04,3.09E+07,7.94E+01,3.67E+01
652,751,1,3,914,68,834,14,602,38,363,93,180,5,8.32E-05,6.29E+01,4.06E+04,3.95E+07,7.98E+01,3.29E+01
609,800,1,3,979,71,800,11,611,37,213,97,155,2,2.89E-05,2.81E+01,3.71E+05,8.19E+06,4.89E+01,1.80E+01
631,745,1,3,925,69,572,7,605,42,359,88,198,1,3.60E-05,2.47E+01,5.77E+05,8.19E+06,3.07E+01,8.23E+00
647,736,1,3,916,72,580,15,604,38,188,88,217,13,1.84E-04,6.15E+01,6.32E+04,1.16E+08,1.02E+02,3.35E+01
653,750,1,3,930,66,836,5,633,47,356,90,151,5,4.82E-05,4.44E+01,9.84E+04,1.28E+07,8.34E+01,5.14E+01
654,828,1,1,900,65,817,16,615,27,366,96,177,4,2.98E-05,3.02E+01,2.38E+05,8.19E+06,4.21E+01,9.04E+00
647,735,1,2,934,68,572,10,602,38,363,87,219,8,1.09E-04,6.07E+01,6.32E+04,4.80E+07,8.03E+01,3.98E+01
609,793,1,2,925,70,803,10,510,46,205,95,154,5,4.63E-05,5.81E+01,2.61E+04,1.98E+07,7.13E+01,4.61E+01
631,736,1,3,925,66,568,7,605,33,359,88,198,5,7.98E-05,6.23E+01,2.61E+04,3.95E+07,8.41E+01,3.60E+01
216,881,1,1,908,66,625,26,614,44,206,87,194,16,3.41E-05,5.90E+01,2.61E+04,1.63E+07,5.86E+01,1.49E+01
647,751,1,3,936,76,834,14,614,38,363,91,180,4,7.53E-05,5.23E+01,9.84E+04,3.95E+07,7.25E+01,3.28E+01
208,886,1,1,931,61,654,4,592,44,188,86,194,15,1.63E-05,4.46E+01,2.61E+04,2.78E+06,7.84E+01,3.30E+01
654,737,1,2,900,68,580,17,615,38,367,84,241,9,1.45E-04,6.06E+01,6.32E+04,7.48E+07,7.78E+01,3.24E+01
652,755,1,2,914,68,848,14,602,27,363,98,181,9,1.11E-04,6.16E+01,4.06E+04,3.95E+07,8.35E+01,3.84E+01
208,881,1,1,932,64,595,15,586,48,188,93,192,5,1.48E-05,3.11E+01,2.38E+05,5.27E+06,3.81E+01,7.31E+00
609,793,1,2,925,73,591,15,514,46,190,95,154,9,8.69E-05,5.94E+01,4.06E+04,3.95E+07,7.87E+01,4.58E+01
654,737,1,2,900,66,788,10,610,38,381,87,217,4,6.85E-05,6.36E+01,2.61E+04,3.09E+07,6.55E+01,3.65E+01
211,886,1,2,924,65,629,15,592,42,187,87,173,4,1.24E-05,2.87E+01,2.38E+05,4.32E+06,3.85E+01,7.78E+00
620,793,1,1,955,70,801,11,500,43,205,95,155,6,5.33E-05,5.79E+01,4.06E+04,1.98E+07,6.73E+01,2.16E+01
666,884,1,1,931,66,828,14,595,43,363,97,189,13,1.83E-05,5.12E+01,2.61E+04,6.73E+06,6.63E+01,1.76E+01
208,754,1,3,933,64,659,10,592,44,200,87,194,15,1.21E-04,4.58E+01,2.38E+05,3.95E+07,1.04E+02,3.82E+01
646,793,1,2,925,70,803,11,511,46,205,95,154,5,4.86E-05,5.89E+01,2.61E+04,1.98E+07,7.01E+01,4.50E+01
609,751,1,1,936,67,834,14,600,38,363,91,180,5,8.33E-05,6.28E+01,4.06E+04,3.95E+07,5.94E+01,1.95E+01
594,752,1,3,979,70,799,11,611,43,204,93,155,5,8.29E-05,6.06E+01,4.06E+04,3.95E+07,8.65E+01,4.33E+01
656,785,1,3,937,68,834,14,582,37,343,96,180,5,5.66E-05,6.15E+01,2.61E+04,3.09E+07,7.19E+01,3.65E+01
654,741,1,2,900,66,580,16,614,38,367,87,217,9,1.41E-04,6.31E+01,6.32E+04,7.48E+07,7.99E+01,3.36E+01
654,736,1,3,917,63,608,16,636,38,371,88,166,10,1.63E-04,5.96E+01,6.32E+04,1.16E+08,9.20E+01,2.49E+01
226,886,1,1,932,65,631,15,592,44,188,87,122,14,2.65E-05,5.21E+01,2.61E+04,1.05E+07,7.26E+01,2.52E+01
654,736,1,3,917,66,580,16,636,38,371,88,217,10,1.55E-04,6.30E+01,6.32E+04,1.16E+08,8.62E+01,2.43E+01
631,736,1,3,925,66,588,7,605,43,359,88,198,5,7.35E-05,5.90E+01,4.06E+04,3.09E+07,8.27E+01,3.93E+01
208,886,1,1,931,64,674,15,592,44,188,87,167,15,2.37E-05,5.39E+01,2.61E+04,8.19E+06,6.95E+01,2.02E+01
235,886,1,1,932,65,631,15,592,44,188,90,194,15,2.30E-05,5.62E+01,1.68E+04,1.05E+07,6.63E+01,1.77E+01
216,886,1,1,932,65,631,15,601,44,191,98,194,15,2.34E-05,5.68E+01,1.68E+04,1.05E+07,6.63E+01,1.70E+01
714,736,1,2,938,65,786,9,602,38,336,91,180,5,7.68E-05,5.93E+01,4.06E+04,3.09E+07,7.62E+01,4.55E+01
654,751,1,2,897,68,835,14,610,38,381,87,217,4,6.82E-05,4.39E+01,2.38E+05,3.09E+07,5.89E+01,2.70E+01
679,886,1,1,932,65,631,15,610,44,209,97,194,5,1.25E-05,3.28E+01,1.53E+05,4.32E+06,3.60E+01,6.94E+00
214,737,1,2,900,68,788,10,533,37,381,87,217,12,9.43E-05,3.88E+01,3.71E+05,2.54E+07,8.92E+01,3.66E+01
670,883,1,1,931,63,654,15,614,44,188,87,194,8,1.69E-05,5.75E+01,1.68E+04,8.19E+06,5.18E+01,1.10E+01
217,743,1,2,900,66,580,16,591,38,367,87,200,15,1.77E-04,5.57E+01,1.53E+05,7.48E+07,9.44E+01,2.85E+01
217,886,1,1,932,65,631,15,600,42,188,92,194,15,2.34E-05,5.69E+01,1.68E+04,1.05E+07,6.65E+01,1.75E+01
609,763,1,2,925,70,803,10,510,46,205,95,154,5,6.68E-05,5.84E+01,4.06E+04,2.54E+07,7.66E+01,4.82E+01
615,810,1,3,983,63,800,10,606,43,187,97,155,5,3.87E-05,5.99E+01,1.68E+04,1.63E+07,7.35E+01,4.77E+01
210,886,1,1,927,69,631,15,610,45,202,99,194,14,2.25E-05,5.73E+01,1.68E+04,1.05E+07,6.46E+01,1.73E+01
610,784,1,3,977,70,800,11,617,36,208,96,180,5,5.45E-05,5.13E+01,6.32E+04,2.54E+07,7.61E+01,4.52E+01
656,810,1,2,938,67,842,14,582,43,324,96,154,5,4.16E-05,6.05E+01,2.61E+04,1.98E+07,6.26E+01,2.22E+01
658,752,1,3,993,67,837,9,582,37,345,95,180,4,5.91E-05,6.14E+01,2.61E+04,2.54E+07,7.72E+01,3.99E+01
734,770,1,3,934,68,834,14,596,42,367,97,189,4,5.77E-05,5.80E+01,4.06E+04,3.09E+07,6.61E+01,3.12E+01
723,751,1,3,935,67,834,10,565,43,363,97,180,4,5.97E-05,6.04E+01,4.06E+04,3.09E+07,7.53E+01,3.81E+01
667,741,1,2,900,66,580,16,614,38,384,87,217,9,1.39E-04,6.32E+01,6.32E+04,6.14E+07,7.92E+01,3.31E+01
606,887,1,1,925,70,626,14,594,46,205,95,154,4,1.21E-05,3.56E+01,9.84E+04,5.27E+06,3.66E+01,7.24E+00
221,809,1,1,931,65,807,10,507,44,197,87,172,14,5.80E-05,4.74E+01,9.84E+04,1.63E+07,7.83E+01,5.27E+01
208,795,1,1,853,64,660,19,589,43,188,87,216,15,1.06E-04,5.97E+01,6.32E+04,3.95E+07,7.23E+01,4.75E+01
610,884,1,2,924,70,800,11,502,42,205,94,154,4,1.05E-05,5.76E+01,1.08E+04,5.27E+06,5.30E+01,1.13E+01
656,785,1,3,937,68,846,12,582,37,343,96,180,4,4.69E-05,5.93E+01,2.61E+04,2.54E+07,6.75E+01,3.60E+01
658,785,1,3,993,66,836,9,582,37,345,97,180,4,4.04E-05,6.14E+01,1.68E+04,1.98E+07,7.05E+01,4.07E+01
234,886,1,1,973,64,654,22,585,44,188,87,194,9,2.07E-05,3.83E+01,1.53E+05,1.05E+07,4.79E+01,1.02E+01
207,886,1,1,927,68,631,15,610,45,202,99,194,15,2.33E-05,5.66E+01,1.68E+04,1.05E+07,6.59E+01,1.85E+01
689,751,1,1,899,67,816,10,602,38,363,97,180,4,6.35E-05,6.26E+01,2.61E+04,3.09E+07,5.88E+01,1.71E+01
667,733,1,3,935,66,534,16,603,38,384,87,217,10,1.63E-04,6.28E+01,6.32E+04,1.49E+08,8.20E+01,2.23E+01
622,886,1,2,987,64,825,13,601,44,175,89,180,16,2.13E-05,5.13E+01,2.61E+04,6.73E+06,7.41E+01,2.83E+01
236,751,1,1,936,68,639,15,602,38,375,99,193,3,7.73E-05,2.43E+01,8.98E+05,1.63E+07,3.82E+01,1.02E+01
627,737,1,2,900,66,788,10,610,38,381,87,217,4,6.89E-05,6.36E+01,2.61E+04,3.09E+07,6.56E+01,3.66E+01
201,886,1,1,948,69,631,15,599,45,213,99,130,14,2.65E-05,5.28E+01,2.61E+04,1.05E+07,7.12E+01,2.37E+01
654,794,1,2,900,66,788,14,610,38,342,87,217,1,2.60E-05,1.79E+01,5.77E+05,4.32E+06,-8.07E+02,-1.37E+02
655,785,1,3,937,67,834,9,582,37,381,93,180,2,2.90E-05,3.82E+01,1.53E+05,1.28E+07,5.07E+01,1.67E+01
221,789,1,1,931,64,654,13,506,44,188,95,154,17,1.07E-04,5.02E+01,9.84E+04,3.09E+07,8.16E+01,4.96E+01
600,889,1,1,925,70,800,14,585,42,205,86,223,5,9.76E-06,3.77E+01,6.32E+04,4.32E+06,4.08E+01,7.99E+00
656,810,1,2,938,67,842,12,582,43,324,96,154,4,3.49E-05,6.10E+01,1.68E+04,1.63E+07,5.94E+01,1.82E+01
615,810,1,3,983,63,800,10,606,43,186,97,149,4,3.56E-05,5.94E+01,2.61E+04,1.63E+07,6.93E+01,4.57E+01
216,881,1,1,898,66,656,26,614,44,198,82,194,19,3.58E-05,5.88E+01,2.61E+04,1.63E+07,6.31E+01,1.77E+01
606,751,1,3,936,68,834,14,602,38,344,91,180,5,8.40E-05,6.26E+01,4.06E+04,4.80E+07,8.08E+01,3.39E+01
658,752,1,2,994,66,581,8,622,37,345,95,216,4,6.15E-05,4.76E+01,1.53E+05,2.54E+07,6.28E+01,3.12E+01
666,741,1,2,892,66,835,14,613,38,384,85,147,9,1.11E-04,4.74E+01,2.38E+05,3.95E+07,8.71E+01,4.18E+01
656,784,1,3,937,65,834,14,609,37,343,95,216,5,5.24E-05,4.63E+01,1.53E+05,2.54E+07,6.79E+01,3.61E+01
700,737,1,1,900,68,788,10,582,37,402,87,180,1,4.09E-05,2.51E+01,5.77E+05,1.05E+07,1.79E+01,3.73E+00
570,780,1,1,899,66,663,9,610,38,204,87,217,19,9.72E-05,4.70E+01,1.53E+05,2.54E+07,7.98E+01,5.68E+01
216,886,1,1,898,65,780,26,614,44,374,82,187,3,1.32E-05,2.45E+01,2.38E+05,4.32E+06,8.76E+00,1.75E+00
656,810,1,2,938,61,842,14,541,43,324,96,154,5,4.11E-05,5.99E+01,2.61E+04,1.98E+07,6.37E+01,2.24E+01
660,751,1,3,935,68,834,10,602,38,363,99,180,1,3.47E-05,2.34E+01,5.77E+05,6.73E+06,3.26E+01,8.71E+00
621,810,1,3,903,63,800,10,606,43,232,97,149,4,3.49E-05,6.04E+01,1.68E+04,1.63E+07,6.92E+01,4.40E+01
653,813,1,2,938,67,842,14,582,43,324,96,154,5,3.99E-05,6.05E+01,2.61E+04,1.98E+07,6.21E+01,2.12E+01
654,751,1,3,983,63,800,10,606,43,214,97,124,4,7.87E-05,5.93E+01,4.06E+04,3.09E+07,8.59E+01,4.41E+01
576,811,1,2,900,69,787,10,605,38,381,87,217,4,2.83E-05,6.28E+01,1.68E+04,1.63E+07,5.36E+01,1.54E+01
