VIN,VB1,C0_value,R0_value,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
226,927,9,1,648,21,621,65,877,38,993,89,340,66,2.91E-05,5.50E+01,4.45E+03,1.79E+06,7.97E+01,1.79E+01
891,935,8,8,437,64,326,8,922,93,693,15,849,51,2.32E-06,1.22E+01,1.08E+04,4.06E+04,8.53E+01,3.51E+01
646,534,3,5,418,47,159,93,658,23,685,98,952,72,1.54E-03,1.93E+01,3.38E+06,1.16E+08,-1.33E+01,-7.34E+00
672,711,1,5,541,99,809,36,347,61,520,68,548,56,1.79E-04,2.55E+01,3.38E+06,9.56E+07,9.77E+02,2.61E+00
641,938,2,1,358,54,381,83,208,23,819,88,712,33,2.00E-05,1.95E+01,3.71E+05,2.78E+06,-1.35E+01,-1.82E+00
313,226,4,4,602,12,861,81,132,53,433,13,227,6,6.85E-04,6.30E+00,3.38E+06,6.73E+06,4.81E+01,1.57E+01
670,793,2,2,829,99,823,35,537,14,513,71,639,87,1.94E-04,6.01E+01,4.06E+04,3.95E+07,1.11E+02,2.38E+01
607,711,1,4,546,11,477,10,347,58,801,15,548,56,5.56E-05,-3.14E-01,-1.00E+01,-1.00E+01,1.13E+02,2.26E+01
836,679,2,5,836,17,294,34,153,4,688,89,563,88,1.60E-04,2.24E+01,3.71E+05,4.32E+06,1.31E+02,1.70E+01
924,344,6,7,643,71,358,75,990,81,897,67,496,90,4.64E-05,4.42E+00,1.53E+05,1.53E+05,1.35E+02,2.94E+01
335,209,5,4,366,53,384,12,132,24,819,86,560,70,1.03E-03,1.59E+01,3.38E+06,1.81E+08,2.39E+01,1.30E+01
637,619,7,4,192,55,249,86,161,37,386,92,730,6,1.06E-03,-2.40E+00,-1.00E+01,-1.00E+01,3.12E+01,1.40E+01
874,684,2,2,413,11,485,65,524,19,805,17,897,92,2.37E-05,5.63E+00,3.71E+05,4.74E+05,9.47E+01,2.92E+01
598,793,8,2,829,64,492,14,939,16,795,19,639,87,5.62E-05,2.17E+01,9.84E+04,1.15E+06,1.06E+02,5.31E+01
996,481,1,2,359,71,451,85,402,36,995,98,466,33,2.61E-05,1.09E+01,3.71E+05,8.98E+05,8.68E+01,3.28E+01
300,683,8,2,916,19,976,44,670,56,994,84,980,44,2.63E-04,3.35E+01,1.53E+05,8.19E+06,1.29E+02,2.09E+01
624,734,5,3,509,53,752,25,691,50,235,34,460,82,1.48E-04,2.51E+01,3.71E+05,6.73E+06,8.85E+01,3.98E+01
300,679,8,2,926,76,986,51,728,58,996,84,966,47,3.16E-04,3.86E+01,2.38E+05,7.48E+07,4.90E+01,1.44E+01
852,684,8,3,414,53,747,23,943,17,792,17,897,92,7.04E-05,1.80E+01,1.53E+05,1.15E+06,1.43E+02,2.06E+01
624,703,5,3,507,60,489,66,691,51,221,34,460,82,6.66E-04,3.68E+01,5.77E+05,6.82E+08,1.06E+01,1.03E+01
234,927,8,1,648,68,157,19,871,38,993,89,416,65,2.59E-05,5.70E+01,4.45E+03,2.17E+06,7.51E+01,1.48E+01
582,241,6,6,523,20,620,65,269,20,951,63,668,50,6.38E-04,1.78E+01,1.40E+06,9.56E+07,1.33E+01,7.00E+00
414,996,7,7,656,20,815,42,527,10,536,42,569,51,3.12E-06,6.09E+01,3.13E+02,3.05E+05,7.86E+01,1.59E+01
775,310,7,4,405,78,625,88,375,82,459,57,376,60,4.74E-04,1.53E+01,1.40E+06,3.09E+07,5.01E+01,-5.04E+02
670,263,1,2,368,98,404,82,132,24,826,86,722,6,1.27E-03,1.82E+01,1.98E+07,1.49E+08,2.22E+01,1.47E+01
640,745,5,4,826,53,799,35,537,14,505,71,639,87,3.35E-04,5.34E+01,4.06E+04,3.60E+08,1.59E+01,9.84E+00
401,228,4,2,370,79,997,51,156,58,996,77,587,47,1.16E-03,1.60E+01,5.27E+06,1.49E+08,1.13E+01,6.32E+00
335,664,7,4,983,52,384,11,704,22,819,86,933,69,3.37E-04,3.95E+01,1.53E+05,1.81E+08,1.19E+01,8.91E+00
803,679,4,5,508,17,286,33,187,45,231,89,462,88,1.37E-04,1.73E+01,5.77E+05,3.38E+06,2.17E+01,3.86E+00
612,704,2,3,834,48,759,25,691,4,630,34,560,82,5.16E-04,6.10E+01,4.06E+04,4.38E+08,4.91E+01,1.37E+01
924,347,6,7,627,71,358,33,990,4,692,68,496,89,3.33E-04,2.43E+01,9.84E+04,1.79E+06,1.53E+02,2.36E+01
624,704,5,3,486,47,752,25,691,46,222,34,468,87,2.02E-04,2.56E+01,3.71E+05,8.19E+06,5.53E+01,3.45E+01
624,734,5,3,481,53,752,25,675,53,235,34,460,82,1.43E-04,2.44E+01,3.71E+05,5.27E+06,8.49E+01,3.94E+01
330,679,8,2,926,79,989,51,728,58,995,84,966,47,3.15E-04,3.88E+01,2.38E+05,7.48E+07,4.82E+01,1.38E+01
300,683,8,2,916,22,976,42,670,56,994,83,980,46,2.51E-04,3.26E+01,2.38E+05,8.19E+06,1.37E+02,2.06E+01
300,679,8,2,925,72,986,51,681,57,996,84,966,44,3.12E-04,3.91E+01,2.38E+05,7.48E+07,5.18E+01,1.40E+01
300,683,8,2,916,19,976,42,670,53,991,84,979,46,2.57E-04,3.30E+01,1.53E+05,8.19E+06,1.33E+02,2.11E+01
300,679,8,2,926,75,986,51,727,56,998,77,966,41,3.09E-04,4.04E+01,1.53E+05,7.48E+07,5.50E+01,1.57E+01
680,732,3,3,522,52,752,25,949,18,810,35,465,92,1.60E-04,2.39E+01,5.77E+05,6.73E+06,5.49E+01,1.76E+01
852,685,8,3,413,62,485,66,684,49,230,17,891,81,1.38E-04,2.43E+01,2.38E+05,4.32E+06,7.95E+01,1.57E+01
852,684,9,3,600,12,485,65,943,52,805,17,897,92,2.37E-05,3.77E+00,6.32E+04,6.32E+04,1.05E+02,3.40E+01
313,226,4,3,414,61,861,81,132,19,433,13,227,6,1.93E-03,2.35E+01,5.27E+06,1.06E+09,4.27E+01,1.65E+01
656,679,2,2,835,17,291,34,513,4,688,89,563,88,7.45E-04,2.71E+01,8.98E+05,1.28E+07,1.29E+02,1.67E+01
849,793,2,4,840,99,821,36,176,14,541,70,658,87,9.13E-05,2.76E+01,5.77E+05,1.05E+07,7.16E+01,1.52E+01
655,698,2,1,835,15,291,35,471,4,705,87,562,87,6.39E-04,2.82E+01,5.77E+05,1.28E+07,1.02E+02,2.60E+01
624,661,5,3,571,48,752,21,691,45,222,33,468,87,2.27E-04,2.44E+01,5.77E+05,8.19E+06,5.68E+01,3.44E+01
330,679,8,2,926,79,988,54,728,58,995,84,966,47,3.33E-04,3.98E+01,2.38E+05,9.56E+07,4.62E+01,1.30E+01
300,679,8,2,926,75,991,55,741,58,995,84,966,47,3.40E-04,4.02E+01,1.53E+05,1.16E+08,4.69E+01,1.38E+01
300,683,8,1,916,22,976,42,670,56,994,83,980,46,2.51E-04,3.26E+01,2.38E+05,6.73E+06,1.02E+02,3.31E+01
680,732,2,3,522,55,752,25,949,18,810,35,465,92,1.61E-04,2.40E+01,8.98E+05,1.05E+07,5.42E+01,1.76E+01
300,779,8,2,926,75,984,51,727,56,998,68,966,41,1.17E-04,4.03E+01,9.84E+04,8.19E+06,1.09E+02,2.97E+01
641,702,4,3,509,53,752,24,679,55,208,35,460,80,1.82E-04,2.50E+01,5.77E+05,1.05E+07,5.58E+01,3.71E+01
297,794,8,2,916,19,995,35,638,56,994,84,660,44,7.31E-05,2.87E+01,9.84E+04,2.17E+06,1.03E+02,3.57E+01
851,681,1,4,840,99,821,42,196,14,541,69,977,87,1.48E-04,2.73E+01,1.40E+06,3.09E+07,3.12E+01,9.73E+00
300,679,8,2,831,73,986,51,681,16,996,71,975,43,3.66E-04,2.69E+01,3.71E+05,8.19E+06,5.62E+01,1.52E+01
670,799,2,2,922,99,823,35,537,54,505,83,559,83,9.60E-05,2.91E+01,5.77E+05,1.28E+07,1.06E+02,3.24E+01
268,682,8,2,960,79,984,51,728,52,990,78,966,46,3.15E-04,3.97E+01,1.53E+05,7.48E+07,5.25E+01,1.51E+01
300,679,8,2,923,19,840,42,670,53,995,84,979,46,3.03E-04,3.46E+01,1.53E+05,1.05E+07,1.38E+02,2.06E+01
300,683,8,2,916,16,971,43,512,53,688,83,984,49,2.75E-04,3.33E+01,1.53E+05,8.19E+06,1.34E+02,1.64E+01
627,679,2,2,874,18,291,34,670,4,988,89,553,84,7.51E-04,2.54E+01,8.98E+05,1.28E+07,1.26E+02,1.05E+01
670,793,2,2,834,99,823,24,681,2,513,71,639,86,2.02E-04,1.95E+01,3.71E+05,3.38E+06,1.05E+02,2.63E+01
612,704,2,3,828,48,759,35,542,13,630,33,543,82,2.80E-04,2.78E+01,8.98E+05,2.54E+07,3.48E+01,1.19E+01
849,835,2,2,840,53,754,35,176,14,541,70,670,87,5.99E-05,2.91E+01,3.71E+05,6.73E+06,9.50E+01,3.05E+01
624,732,5,4,481,98,818,25,675,53,235,33,467,81,1.34E-04,2.43E+01,3.71E+05,6.73E+06,5.40E+01,3.25E+01
648,684,1,2,922,99,823,35,733,54,500,81,553,38,2.97E-04,4.17E+01,8.98E+05,1.49E+08,5.42E+01,1.89E+01
231,796,8,2,960,78,984,51,531,52,988,78,970,89,9.73E-05,2.76E+01,1.53E+05,3.38E+06,1.19E+02,2.47E+01
300,779,6,2,847,75,984,36,143,56,529,67,675,84,7.36E-05,1.50E+01,5.77E+05,2.17E+06,1.27E+02,2.25E+01
849,793,2,3,919,97,821,50,749,14,996,70,948,43,9.64E-05,4.11E+01,1.53E+05,1.63E+07,8.62E+01,2.27E+01
298,698,8,1,917,21,986,42,663,57,706,82,980,45,2.45E-04,3.85E+01,9.84E+04,8.19E+06,1.01E+02,3.71E+01
656,682,1,1,851,15,263,35,477,2,943,87,562,83,6.88E-04,2.14E+01,1.40E+06,1.28E+07,9.05E+01,2.63E+01
298,701,4,3,509,54,752,24,679,56,151,69,460,80,3.22E-04,3.28E+01,3.71E+05,1.16E+08,5.26E+01,3.13E+01
642,679,8,2,926,73,986,51,795,54,998,35,966,37,2.08E-04,3.08E+01,2.38E+05,8.19E+06,1.03E+02,2.58E+01
680,732,2,3,540,55,752,25,949,18,810,34,465,94,1.58E-04,2.36E+01,8.98E+05,1.05E+07,5.57E+01,1.78E+01
288,779,8,2,926,75,999,51,727,56,998,68,966,41,1.15E-04,3.99E+01,9.84E+04,8.19E+06,1.09E+02,2.97E+01
670,787,2,2,829,99,823,50,536,50,524,73,654,87,1.44E-04,3.20E+01,5.77E+05,2.54E+07,1.09E+02,2.37E+01
268,687,8,2,960,79,984,33,716,15,973,78,979,46,2.91E-04,3.61E+01,1.53E+05,1.28E+07,8.65E+01,1.68E+01
300,679,8,2,927,75,978,42,727,59,998,74,988,41,2.51E-04,3.65E+01,2.38E+05,1.98E+07,6.84E+01,1.79E+01
300,679,8,2,923,19,847,49,670,53,995,84,979,46,3.46E-04,3.71E+01,1.53E+05,1.28E+07,1.41E+02,1.99E+01
279,722,7,2,918,19,839,42,606,53,977,83,532,45,2.10E-04,2.64E+01,2.38E+05,5.27E+06,1.30E+02,2.24E+01
698,840,2,2,922,99,823,35,537,54,465,83,936,83,5.87E-05,3.76E+01,1.53E+05,1.28E+07,8.57E+01,4.50E+01
844,679,2,2,873,18,291,36,205,4,959,87,506,86,1.22E-04,1.91E+01,3.71E+05,2.78E+06,1.02E+02,2.56E+01
631,841,2,4,811,99,870,33,640,14,566,70,659,84,9.22E-05,6.16E+01,1.68E+04,1.98E+07,1.14E+02,2.31E+01
626,673,2,2,857,17,291,34,647,4,663,89,563,84,7.68E-04,1.96E+01,8.98E+05,8.19E+06,1.34E+02,1.48E+01
656,679,2,2,919,18,291,34,564,2,997,89,553,87,7.46E-04,2.09E+01,8.98E+05,8.19E+06,1.26E+02,1.97E+01
316,687,8,2,984,98,984,33,539,50,973,78,565,46,1.88E-04,2.69E+01,3.71E+05,6.73E+06,3.48E+01,9.21E+00
621,799,2,2,882,76,823,28,712,18,526,83,971,82,1.32E-04,6.66E+01,1.08E+04,2.54E+07,9.83E+01,3.21E+01
670,799,1,2,954,99,986,33,729,54,505,83,559,83,8.91E-05,3.03E+01,5.77E+05,1.63E+07,8.27E+01,4.37E+01
268,674,7,2,956,79,819,34,523,15,973,78,979,46,3.53E-04,3.74E+01,2.38E+05,3.09E+07,5.37E+01,1.60E+01
655,698,2,1,835,99,863,34,471,2,705,68,562,87,6.37E-04,2.42E+01,8.98E+05,1.28E+07,1.07E+02,2.23E+01
631,840,2,4,811,10,297,33,640,11,566,87,659,84,1.28E-04,2.21E+01,3.71E+05,4.32E+06,1.20E+02,2.20E+01
846,676,1,4,840,97,825,35,175,2,541,71,658,87,4.85E-04,4.52E+01,3.71E+05,2.82E+08,2.24E+01,9.30E+00
658,826,1,1,851,15,258,35,477,13,943,85,562,83,1.77E-04,6.13E+01,4.06E+04,3.95E+07,6.91E+01,2.73E+01
833,741,2,4,840,99,846,36,176,10,541,70,658,87,1.55E-04,2.87E+01,5.77E+05,1.98E+07,3.85E+01,1.10E+01
664,787,2,2,834,99,823,46,389,50,524,62,654,87,1.13E-04,2.61E+01,8.98E+05,1.63E+07,1.13E+02,2.24E+01
670,787,2,2,928,99,984,50,730,58,524,73,654,44,1.27E-04,4.48E+01,2.38E+05,3.09E+07,9.31E+01,3.65E+01
300,679,8,2,827,75,816,42,532,50,998,74,988,80,2.91E-04,2.79E+01,3.71E+05,1.28E+07,3.86E+01,1.17E+01
300,684,6,3,922,17,842,43,674,53,995,84,979,43,2.97E-04,3.64E+01,1.53E+05,2.54E+07,5.52E+01,1.65E+01
855,787,2,1,919,97,821,50,749,14,996,70,948,45,1.03E-04,5.37E+01,6.32E+04,2.54E+07,6.23E+01,1.81E+01
698,840,2,2,922,99,823,35,537,54,465,83,944,83,5.86E-05,3.78E+01,1.53E+05,1.28E+07,8.56E+01,4.50E+01
849,775,2,3,881,97,821,50,749,12,996,70,948,43,1.15E-04,3.94E+01,2.38E+05,1.98E+07,9.07E+01,2.05E+01
300,679,1,2,923,99,823,34,671,53,993,83,936,83,2.58E-04,2.88E+01,2.17E+06,4.80E+07,3.58E+01,1.26E+01
697,839,8,2,921,9,847,49,535,53,453,84,979,46,5.66E-05,5.98E+01,2.86E+03,2.78E+06,9.06E+01,4.26E+01
673,841,2,4,927,21,870,33,640,16,974,63,659,85,6.25E-05,3.29E+01,1.53E+05,6.73E+06,1.06E+02,2.48E+01
300,679,8,1,806,95,847,48,670,50,581,84,979,44,3.87E-04,5.03E+01,9.84E+04,3.09E+07,1.24E+02,2.71E+01
312,679,8,2,870,19,749,49,670,53,995,84,992,46,3.86E-04,4.18E+01,9.84E+04,1.98E+07,8.81E+01,1.93E+01
698,840,2,2,921,99,823,36,537,54,465,83,936,83,6.00E-05,3.80E+01,1.53E+05,1.28E+07,8.57E+01,4.45E+01
847,777,1,1,918,98,986,37,749,59,490,82,559,83,8.15E-05,2.74E+01,5.77E+05,1.28E+07,6.93E+01,5.59E+01
671,792,2,3,954,97,853,50,727,14,995,70,948,43,1.24E-04,2.73E+01,5.77E+05,1.05E+07,7.85E+01,2.01E+01
297,679,8,1,806,95,847,44,670,50,581,83,975,44,3.68E-04,6.36E+01,1.68E+04,3.09E+07,1.22E+02,2.82E+01
698,840,2,2,922,99,823,29,537,54,465,83,944,83,5.09E-05,3.55E+01,1.53E+05,8.19E+06,8.56E+01,4.74E+01
670,787,1,2,944,99,984,50,730,62,524,77,654,44,1.26E-04,4.45E+01,3.71E+05,6.14E+07,6.42E+01,3.36E+01
698,824,2,1,922,99,823,41,529,54,465,83,944,83,8.17E-05,3.89E+01,2.38E+05,1.63E+07,7.55E+01,4.05E+01
631,840,1,4,851,12,870,33,640,6,548,70,657,87,1.06E-04,3.36E+01,2.38E+05,1.05E+07,1.02E+02,2.51E+01
658,837,1,1,810,99,258,35,477,14,954,85,563,83,1.60E-04,5.71E+01,9.84E+04,6.14E+07,4.69E+01,1.79E+01
683,826,1,1,807,15,255,35,477,13,943,71,562,83,1.63E-04,5.98E+01,6.32E+04,3.95E+07,6.94E+01,2.69E+01
669,792,1,2,829,99,825,35,537,14,516,84,639,86,2.06E-04,6.48E+01,4.06E+04,7.48E+07,9.08E+01,2.20E+01
671,786,1,1,959,99,985,35,729,54,525,84,559,82,1.07E-04,3.06E+01,8.98E+05,1.98E+07,7.03E+01,4.87E+01
855,799,2,1,918,96,821,50,749,16,954,69,948,44,9.00E-05,5.30E+01,6.32E+04,1.98E+07,5.97E+01,1.57E+01
665,799,2,2,922,99,823,36,546,54,505,83,559,83,9.90E-05,2.95E+01,5.77E+05,1.28E+07,1.06E+02,3.23E+01
698,830,2,2,922,97,823,35,537,54,465,83,936,83,6.68E-05,3.70E+01,2.38E+05,1.28E+07,8.87E+01,4.31E+01
851,770,2,1,834,99,823,46,380,50,540,63,654,87,7.48E-05,2.14E+01,8.98E+05,6.73E+06,8.89E+01,3.82E+01
661,793,2,4,840,99,821,34,184,14,524,68,658,87,1.24E-04,3.10E+01,5.77E+05,1.98E+07,3.60E+01,1.34E+01
621,799,2,2,882,76,823,28,712,18,526,83,676,82,1.59E-04,6.13E+01,2.61E+04,2.54E+07,1.03E+02,3.13E+01
631,766,2,3,855,99,870,33,605,14,566,74,953,84,2.11E-04,6.46E+01,2.61E+04,1.81E+08,6.70E+01,1.54E+01
297,679,1,3,806,93,847,44,670,50,581,83,986,81,4.05E-04,3.92E+01,1.40E+06,2.31E+08,1.51E+01,6.84E+00
631,841,8,1,811,98,870,33,652,14,566,69,659,46,6.54E-05,4.25E+01,2.61E+04,3.38E+06,8.39E+01,2.51E+01
272,679,8,1,806,79,799,44,673,50,581,83,975,44,3.81E-04,5.70E+01,4.06E+04,3.09E+07,1.22E+02,2.81E+01
621,799,2,2,882,76,821,28,654,18,526,83,971,82,1.31E-04,6.67E+01,1.08E+04,2.54E+07,9.87E+01,3.05E+01
857,837,1,1,921,99,823,35,529,54,465,83,556,82,5.24E-05,2.91E+01,5.77E+05,1.05E+07,6.81E+01,4.76E+01
687,769,2,3,918,95,986,37,789,59,490,84,938,81,1.34E-04,3.77E+01,3.71E+05,2.54E+07,9.50E+01,2.86E+01
669,792,1,2,829,99,825,35,493,14,534,86,639,86,2.03E-04,6.35E+01,4.06E+04,7.48E+07,9.05E+01,2.12E+01
698,830,2,2,922,97,823,41,537,50,465,81,936,83,7.76E-05,4.05E+01,1.53E+05,1.63E+07,8.93E+01,3.97E+01
621,799,2,2,882,76,823,28,669,18,590,83,955,82,1.31E-04,6.60E+01,1.68E+04,2.54E+07,9.78E+01,2.92E+01
621,799,2,2,882,76,823,28,712,18,526,83,668,82,1.60E-04,6.09E+01,2.61E+04,2.54E+07,1.03E+02,3.13E+01
698,775,2,3,881,97,800,50,732,11,996,83,948,82,2.19E-04,3.15E+01,5.77E+05,1.98E+07,4.64E+01,1.68E+01
848,840,2,2,924,99,823,35,537,54,465,69,944,43,4.40E-05,4.93E+01,6.32E+04,1.28E+07,7.06E+01,2.78E+01
682,802,2,1,918,99,822,34,529,19,465,69,936,83,1.33E-04,6.49E+01,1.68E+04,2.54E+07,8.28E+01,4.10E+01
855,836,2,2,922,96,821,50,820,51,998,83,948,45,5.45E-05,5.49E+01,4.06E+04,1.63E+07,5.79E+01,1.90E+01
849,793,2,3,919,97,805,51,749,10,996,68,948,43,9.73E-05,3.14E+01,3.71E+05,1.05E+07,8.68E+01,2.28E+01
621,799,2,2,882,76,751,28,712,18,526,83,676,82,1.66E-04,6.34E+01,1.68E+04,3.09E+07,1.04E+02,3.02E+01
700,766,1,2,873,99,824,35,537,14,516,85,939,82,2.16E-04,4.21E+01,5.77E+05,6.14E+07,8.36E+01,2.04E+01
658,791,1,3,869,99,870,33,495,14,566,72,651,84,1.69E-04,4.56E+01,2.38E+05,6.14E+07,8.54E+01,1.67E+01
698,840,1,2,921,99,823,36,537,50,465,83,936,84,6.23E-05,3.93E+01,3.71E+05,2.54E+07,6.85E+01,3.93E+01
631,766,1,3,855,99,870,33,605,16,566,73,953,84,2.06E-04,6.67E+01,4.06E+04,1.81E+08,6.16E+01,1.54E+01
738,830,2,2,921,76,823,27,537,50,465,85,954,82,5.72E-05,3.58E+01,1.53E+05,1.05E+07,8.87E+01,4.70E+01
621,799,2,2,882,96,823,40,669,18,590,83,936,87,1.59E-04,5.16E+01,9.84E+04,3.09E+07,1.01E+02,2.55E+01
631,774,1,3,826,99,870,33,605,12,566,67,953,84,1.94E-04,5.80E+01,9.84E+04,1.49E+08,7.10E+01,1.63E+01
849,811,2,3,919,97,821,50,763,14,996,69,948,43,7.99E-05,3.63E+01,2.38E+05,1.28E+07,8.07E+01,2.48E+01
854,837,1,2,921,98,820,35,529,17,522,85,556,82,9.74E-05,5.11E+01,9.84E+04,3.09E+07,8.09E+01,2.89E+01
596,799,2,1,882,75,823,28,654,54,468,83,971,82,8.85E-05,3.63E+01,2.38E+05,1.28E+07,8.10E+01,5.05E+01
698,799,1,1,922,98,812,41,711,23,465,83,941,83,1.54E-04,4.82E+01,2.38E+05,4.80E+07,6.27E+01,3.28E+01
621,767,1,2,882,73,823,27,535,50,525,88,969,82,1.15E-04,3.36E+01,8.98E+05,3.09E+07,8.46E+01,2.71E+01
681,792,1,2,864,99,870,35,537,8,503,84,996,83,1.52E-04,2.70E+01,8.98E+05,1.63E+07,8.26E+01,2.17E+01
631,766,1,3,829,99,824,33,608,14,566,72,620,86,2.59E-04,5.13E+01,2.38E+05,1.81E+08,4.41E+01,1.30E+01
901,787,1,1,920,99,823,35,529,57,536,73,600,81,4.41E-05,2.13E+01,5.77E+05,5.27E+06,7.11E+01,6.02E+01
670,836,1,2,928,99,984,50,729,54,527,82,654,44,7.09E-05,6.11E+01,4.06E+04,3.95E+07,5.51E+01,3.26E+01
621,799,1,2,923,76,823,30,712,18,526,85,970,82,1.36E-04,5.95E+01,6.32E+04,4.80E+07,8.03E+01,2.83E+01
848,840,2,2,882,99,823,30,537,52,465,69,944,47,4.11E-05,4.27E+01,9.84E+04,1.05E+07,7.44E+01,3.71E+01
689,840,2,2,922,99,823,35,537,54,465,83,936,83,5.88E-05,3.77E+01,1.53E+05,1.28E+07,8.57E+01,4.49E+01
655,792,1,2,829,99,791,35,537,14,516,90,639,86,2.14E-04,6.58E+01,4.06E+04,7.48E+07,9.02E+01,2.13E+01
849,793,2,3,919,97,840,49,749,14,996,70,948,43,9.54E-05,4.26E+01,1.53E+05,1.98E+07,8.65E+01,2.28E+01
631,899,2,4,811,99,870,33,640,18,566,70,659,85,3.19E-05,5.62E+01,1.08E+04,6.73E+06,8.90E+01,4.15E+01
642,841,2,4,811,99,870,32,640,12,566,70,659,83,9.34E-05,6.40E+01,1.08E+04,1.98E+07,1.13E+02,2.29E+01
682,802,2,1,918,99,822,26,529,23,460,69,936,83,1.04E-04,4.34E+01,1.53E+05,1.63E+07,8.34E+01,4.67E+01
683,787,2,1,918,96,795,34,516,18,465,69,985,45,1.13E-04,3.27E+01,3.71E+05,1.63E+07,7.14E+01,2.73E+01
853,801,2,1,919,99,821,50,761,14,996,69,992,78,1.17E-04,6.27E+01,2.61E+04,2.54E+07,7.00E+01,2.45E+01
738,830,2,1,893,76,832,27,537,7,465,85,954,82,8.63E-05,2.92E+01,2.38E+05,5.27E+06,8.18E+01,3.44E+01
855,787,2,1,919,97,820,50,749,50,996,70,948,45,6.90E-05,3.52E+01,2.38E+05,1.28E+07,5.77E+01,1.64E+01
854,837,1,2,921,98,820,30,466,17,520,72,962,84,6.94E-05,5.68E+01,4.06E+04,2.54E+07,7.43E+01,3.14E+01
631,759,1,3,855,99,870,32,605,16,566,85,570,81,2.68E-04,4.72E+01,3.71E+05,1.81E+08,3.82E+01,1.23E+01
850,784,1,2,822,99,748,35,537,14,515,90,639,86,1.88E-04,5.04E+01,1.53E+05,4.80E+07,9.08E+01,2.13E+01
665,840,1,2,882,99,825,30,537,52,465,69,923,47,4.58E-05,4.55E+01,1.53E+05,2.54E+07,5.68E+01,2.31E+01
701,830,2,2,882,86,823,28,712,18,525,83,971,82,8.47E-05,6.70E+01,1.08E+04,1.63E+07,8.90E+01,3.98E+01
617,816,2,1,888,76,823,41,537,50,465,80,993,82,9.37E-05,4.10E+01,2.38E+05,1.98E+07,7.75E+01,4.28E+01
681,840,2,2,922,99,823,35,537,54,465,81,936,83,5.79E-05,3.71E+01,2.38E+05,1.05E+07,8.58E+01,4.52E+01
698,802,2,1,917,99,822,33,529,8,465,70,943,83,1.38E-04,3.07E+01,3.71E+05,1.05E+07,8.37E+01,3.76E+01
854,841,1,1,811,99,870,33,636,14,558,82,674,84,8.85E-05,6.15E+01,2.61E+04,2.54E+07,6.92E+01,2.46E+01
633,836,1,4,921,99,823,35,532,53,472,70,556,82,5.65E-05,2.82E+01,5.77E+05,1.28E+07,9.46E+01,2.69E+01
698,830,2,2,941,99,820,36,670,54,525,83,975,83,7.05E-05,3.99E+01,1.53E+05,1.28E+07,8.56E+01,4.47E+01
567,794,2,2,882,76,823,27,545,18,465,83,936,82,1.40E-04,6.50E+01,1.68E+04,2.54E+07,1.02E+02,2.96E+01
839,840,2,2,922,99,823,29,537,53,465,83,936,83,4.76E-05,3.47E+01,1.53E+05,8.19E+06,8.50E+01,4.98E+01
