VIN,VB1,C0_value,R0_value,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
260,810,1,1,387,90,973,16,884,82,109,93,638,29,5.85E-05,5.77E+01,4.06E+04,1.98E+07,6.14E+01,2.99E+01
260,821,1,1,371,10,973,16,858,75,148,91,638,32,5.18E-05,5.47E+01,4.06E+04,1.63E+07,6.96E+01,3.34E+01
332,806,1,1,578,84,963,19,894,82,108,98,610,25,6.22E-05,5.88E+01,4.06E+04,2.54E+07,5.75E+01,2.44E+01
283,837,1,1,366,15,944,19,882,69,173,92,549,30,4.58E-05,5.68E+01,2.61E+04,1.63E+07,6.66E+01,2.85E+01
307,802,2,1,372,12,947,18,882,69,148,91,596,32,7.45E-05,5.73E+01,1.68E+04,1.28E+07,8.01E+01,5.43E+01
336,808,1,1,357,85,972,18,863,74,132,93,742,30,5.83E-05,5.99E+01,4.06E+04,2.54E+07,5.89E+01,2.49E+01
258,820,1,1,578,14,947,16,857,82,108,90,638,30,5.21E-05,5.67E+01,2.61E+04,1.63E+07,6.80E+01,3.15E+01
348,843,1,1,372,15,935,9,868,76,148,94,632,32,3.25E-05,4.96E+01,4.06E+04,8.19E+06,7.11E+01,3.31E+01
279,798,1,1,593,19,930,20,868,76,113,93,645,36,8.60E-05,5.84E+01,4.06E+04,2.54E+07,7.01E+01,5.21E+01
370,792,1,1,578,85,945,16,858,69,148,93,597,31,7.96E-05,5.86E+01,4.06E+04,2.54E+07,6.60E+01,5.05E+01
257,798,2,1,391,13,996,18,882,82,108,91,637,31,7.40E-05,5.69E+01,2.61E+04,1.28E+07,7.87E+01,5.27E+01
368,810,1,1,372,15,943,19,882,70,148,93,597,23,5.64E-05,5.98E+01,2.61E+04,1.98E+07,6.34E+01,2.60E+01
368,807,2,1,372,15,947,19,882,70,148,93,597,31,6.97E-05,5.86E+01,1.68E+04,1.28E+07,7.85E+01,5.02E+01
332,799,1,1,372,15,947,19,882,69,145,92,596,30,7.65E-05,5.89E+01,4.06E+04,2.54E+07,6.91E+01,4.62E+01
332,846,1,1,281,13,946,19,882,74,152,91,595,32,3.94E-05,5.61E+01,2.61E+04,1.28E+07,6.54E+01,2.62E+01
260,821,1,1,377,85,951,16,858,81,148,92,638,31,5.08E-05,5.59E+01,4.06E+04,1.98E+07,6.19E+01,2.83E+01
332,846,1,1,661,11,922,19,882,75,108,91,610,32,4.04E-05,5.76E+01,2.61E+04,1.28E+07,6.72E+01,2.59E+01
332,815,1,1,383,18,999,9,819,75,386,91,629,29,3.24E-05,3.48E+01,1.53E+05,8.19E+06,7.03E+01,3.44E+01
332,834,1,1,372,11,934,19,882,75,148,93,610,32,4.74E-05,5.71E+01,2.61E+04,1.63E+07,6.68E+01,2.88E+01
332,816,1,1,383,18,997,13,868,75,386,91,629,30,3.93E-05,3.77E+01,1.53E+05,1.05E+07,6.72E+01,3.17E+01
366,844,1,1,537,25,934,18,824,74,146,86,609,30,3.78E-05,5.71E+01,2.61E+04,1.28E+07,6.41E+01,2.38E+01
332,791,1,1,374,15,978,26,873,76,148,90,652,32,9.31E-05,5.98E+01,4.06E+04,3.09E+07,6.73E+01,4.67E+01
368,779,1,1,371,15,943,19,880,70,148,93,597,29,9.62E-05,5.94E+01,4.06E+04,3.09E+07,7.06E+01,5.10E+01
348,833,1,1,372,15,935,20,868,76,148,94,610,32,4.90E-05,5.79E+01,2.61E+04,1.63E+07,6.54E+01,2.79E+01
366,844,1,1,537,25,934,18,824,74,146,86,609,30,3.78E-05,5.71E+01,2.61E+04,1.28E+07,6.41E+01,2.38E+01
366,844,1,1,537,25,934,18,824,74,146,86,609,30,3.78E-05,5.71E+01,2.61E+04,1.28E+07,6.41E+01,2.38E+01
332,816,1,1,383,18,997,13,819,75,386,96,629,30,4.02E-05,3.83E+01,1.53E+05,1.05E+07,6.76E+01,3.14E+01
367,838,1,1,398,18,994,13,879,75,149,91,629,22,2.96E-05,5.64E+01,2.61E+04,1.05E+07,6.37E+01,2.28E+01
332,795,1,1,372,15,936,18,821,70,376,93,597,30,6.53E-05,4.12E+01,2.38E+05,1.98E+07,6.75E+01,3.81E+01
324,790,1,1,374,15,943,26,873,70,148,92,599,32,1.01E-04,5.96E+01,4.06E+04,3.09E+07,6.91E+01,4.87E+01
316,808,1,1,372,15,977,19,881,76,148,97,649,29,6.24E-05,5.90E+01,4.06E+04,1.98E+07,6.61E+01,3.28E+01
332,807,1,1,360,15,945,27,875,76,111,93,648,30,7.61E-05,5.28E+01,9.84E+04,3.09E+07,6.32E+01,3.00E+01
332,791,1,1,373,12,979,18,880,76,148,93,746,31,7.30E-05,5.89E+01,4.06E+04,2.54E+07,6.80E+01,4.08E+01
368,779,1,1,371,17,943,19,868,76,166,92,597,29,9.41E-05,5.84E+01,4.06E+04,3.09E+07,6.97E+01,5.06E+01
348,833,1,1,371,15,935,20,879,68,148,94,610,32,4.96E-05,5.89E+01,2.61E+04,1.63E+07,6.60E+01,2.77E+01
258,847,1,1,372,11,935,15,883,75,109,93,610,32,3.67E-05,5.54E+01,2.61E+04,1.05E+07,6.80E+01,2.75E+01
333,808,1,1,386,92,973,19,882,82,147,93,684,28,5.89E-05,6.00E+01,4.06E+04,2.54E+07,5.74E+01,2.50E+01
254,830,1,1,498,85,987,16,878,81,148,90,651,31,4.35E-05,5.60E+01,4.06E+04,1.63E+07,6.12E+01,2.62E+01
332,789,1,1,350,15,978,27,860,76,108,93,638,32,9.97E-05,5.57E+01,6.32E+04,3.09E+07,6.77E+01,4.71E+01
332,791,1,1,374,15,978,26,873,76,148,69,652,32,9.00E-05,5.90E+01,4.06E+04,3.09E+07,6.73E+01,4.92E+01
368,779,1,1,349,15,943,18,880,67,148,90,597,29,9.41E-05,5.91E+01,4.06E+04,3.09E+07,7.10E+01,5.14E+01
368,810,1,1,386,90,989,16,883,82,108,89,637,22,4.89E-05,5.87E+01,4.06E+04,1.98E+07,5.60E+01,2.11E+01
259,810,1,1,372,16,943,19,882,74,148,93,597,30,6.56E-05,5.81E+01,4.06E+04,1.98E+07,6.74E+01,3.70E+01
332,800,1,1,374,15,947,19,878,77,137,93,743,30,6.64E-05,5.95E+01,4.06E+04,2.54E+07,6.50E+01,3.19E+01
331,834,1,1,354,15,947,17,881,69,176,91,551,30,4.57E-05,5.54E+01,4.06E+04,1.63E+07,6.77E+01,3.01E+01
365,810,1,1,370,15,943,19,881,70,148,93,628,23,5.49E-05,5.95E+01,2.61E+04,1.98E+07,6.25E+01,2.46E+01
368,779,1,1,372,15,943,19,880,70,148,93,597,29,9.62E-05,5.94E+01,4.06E+04,3.09E+07,7.06E+01,5.10E+01
368,779,1,1,370,15,943,19,880,70,133,93,597,23,8.46E-05,5.89E+01,4.06E+04,3.09E+07,6.70E+01,4.30E+01
368,810,1,1,372,15,943,19,855,70,148,93,597,28,6.30E-05,5.92E+01,2.61E+04,1.98E+07,6.70E+01,3.29E+01
340,846,1,1,320,20,935,14,879,72,148,86,533,32,3.78E-05,5.22E+01,4.06E+04,1.05E+07,6.87E+01,3.08E+01
367,838,1,1,398,18,994,15,879,76,149,91,623,22,3.13E-05,5.79E+01,1.68E+04,1.28E+07,6.20E+01,2.15E+01
332,791,1,1,361,14,978,23,880,76,148,93,610,32,9.17E-05,5.92E+01,4.06E+04,3.09E+07,6.92E+01,4.92E+01
348,833,1,2,371,15,935,24,868,74,148,94,651,32,5.12E-05,5.97E+01,2.61E+04,1.98E+07,6.93E+01,4.74E+01
332,791,1,1,344,15,978,26,906,75,148,91,652,32,9.35E-05,5.97E+01,4.06E+04,3.09E+07,6.68E+01,4.62E+01
324,790,1,1,374,15,942,28,873,70,148,93,599,32,1.05E-04,5.90E+01,6.32E+04,3.95E+07,6.87E+01,4.79E+01
368,796,1,1,372,17,943,19,882,70,148,91,627,29,7.56E-05,5.97E+01,4.06E+04,2.54E+07,6.76E+01,4.25E+01
367,838,1,1,398,14,994,13,879,75,149,92,598,21,2.96E-05,5.63E+01,2.61E+04,1.05E+07,6.45E+01,2.32E+01
368,808,1,1,372,15,984,19,923,70,164,93,597,29,6.50E-05,5.89E+01,4.06E+04,1.98E+07,6.73E+01,3.66E+01
332,791,1,1,374,15,936,26,872,70,148,90,652,31,9.38E-05,5.91E+01,4.06E+04,3.09E+07,6.70E+01,4.52E+01
324,790,1,1,372,15,943,24,883,70,148,92,599,32,9.79E-05,5.97E+01,4.06E+04,3.09E+07,6.95E+01,4.94E+01
258,847,1,1,373,11,935,15,873,75,109,93,610,32,3.67E-05,5.53E+01,2.61E+04,1.05E+07,6.81E+01,2.75E+01
255,830,1,1,408,15,935,14,878,75,148,94,610,35,4.81E-05,5.30E+01,4.06E+04,1.28E+07,7.00E+01,3.56E+01
350,847,1,1,364,10,935,20,883,67,109,93,610,32,4.06E-05,5.70E+01,2.61E+04,1.28E+07,6.59E+01,2.43E+01
328,843,1,1,372,24,935,19,879,76,147,93,610,29,3.88E-05,5.83E+01,2.61E+04,1.63E+07,6.20E+01,2.28E+01
366,833,1,1,559,15,934,18,827,74,146,88,609,32,4.68E-05,5.65E+01,2.61E+04,1.63E+07,6.79E+01,2.92E+01
331,787,1,1,371,15,982,24,883,69,148,93,655,32,9.54E-05,5.98E+01,4.06E+04,3.09E+07,6.88E+01,4.83E+01
324,789,1,1,361,14,943,26,891,75,131,92,600,32,1.02E-04,5.88E+01,6.32E+04,3.09E+07,6.89E+01,4.88E+01
256,795,1,1,372,17,943,19,892,71,148,91,627,29,7.69E-05,5.91E+01,4.06E+04,2.54E+07,6.77E+01,4.39E+01
369,847,1,1,373,11,935,15,873,75,108,93,593,32,3.72E-05,5.55E+01,2.61E+04,1.05E+07,6.82E+01,2.78E+01
365,810,1,1,396,14,943,19,900,70,148,85,627,23,5.46E-05,6.00E+01,2.61E+04,1.98E+07,6.29E+01,2.50E+01
366,844,1,1,537,25,934,18,822,74,146,93,595,30,3.86E-05,5.74E+01,2.61E+04,1.28E+07,6.45E+01,2.42E+01
324,790,1,1,370,15,936,24,877,71,148,91,600,23,8.12E-05,5.46E+01,6.32E+04,3.09E+07,6.34E+01,3.20E+01
366,810,1,1,371,16,943,19,899,69,148,93,626,31,6.55E-05,5.93E+01,2.61E+04,1.98E+07,6.73E+01,3.58E+01
378,788,1,1,398,7,995,15,879,76,148,91,623,31,7.71E-05,5.38E+01,4.06E+04,1.98E+07,7.34E+01,5.39E+01
332,840,1,1,374,17,976,25,884,76,151,89,652,22,3.71E-05,5.07E+01,6.32E+04,1.63E+07,5.28E+01,1.53E+01
367,838,1,1,419,18,998,13,879,72,149,91,629,22,2.97E-05,5.68E+01,1.68E+04,1.05E+07,6.41E+01,2.27E+01
324,790,1,1,374,15,943,26,881,68,148,92,599,32,1.02E-04,5.95E+01,4.06E+04,3.09E+07,6.93E+01,4.87E+01
367,838,1,2,398,18,994,13,879,74,149,92,635,28,3.44E-05,5.43E+01,2.61E+04,1.05E+07,7.08E+01,5.00E+01
348,833,1,1,370,16,935,23,868,73,148,88,665,24,4.22E-05,5.66E+01,4.06E+04,1.98E+07,5.66E+01,1.76E+01
368,810,1,1,399,15,937,19,882,70,171,89,598,23,5.59E-05,6.04E+01,2.61E+04,1.98E+07,6.35E+01,2.61E+01
367,838,1,1,418,14,994,13,879,74,149,92,595,21,2.97E-05,5.64E+01,2.61E+04,1.05E+07,6.47E+01,2.33E+01
258,854,1,1,373,11,935,15,882,75,179,93,610,23,2.56E-05,5.62E+01,1.68E+04,1.05E+07,6.30E+01,2.11E+01
367,810,1,1,372,16,942,19,872,73,122,93,597,31,6.78E-05,5.84E+01,4.06E+04,1.98E+07,6.79E+01,3.78E+01
367,812,1,1,398,18,919,15,879,83,138,91,623,22,4.72E-05,5.87E+01,2.61E+04,1.63E+07,6.25E+01,2.55E+01
331,846,1,1,661,11,996,19,881,75,110,91,610,31,3.85E-05,5.75E+01,1.68E+04,1.28E+07,6.74E+01,2.59E+01
366,833,1,1,398,14,932,13,860,74,147,92,685,21,3.03E-05,5.85E+01,1.68E+04,1.28E+07,6.22E+01,2.08E+01
367,837,1,2,371,14,990,24,868,74,149,93,599,32,4.90E-05,5.90E+01,2.61E+04,1.98E+07,7.04E+01,4.87E+01
332,751,1,1,334,22,935,26,873,75,126,90,701,32,1.46E-04,5.72E+01,9.84E+04,4.80E+07,7.03E+01,4.72E+01
258,915,1,1,373,11,924,15,881,75,174,92,632,22,7.73E-06,5.51E+01,6.93E+03,3.38E+06,5.87E+01,1.52E+01
271,811,1,1,373,11,935,15,882,70,179,93,609,23,4.98E-05,5.80E+01,2.61E+04,1.63E+07,6.65E+01,2.85E+01
354,852,1,1,399,18,929,17,882,74,170,89,557,23,2.91E-05,5.77E+01,1.68E+04,1.28E+07,6.13E+01,2.06E+01
348,833,1,1,372,15,935,20,872,76,148,94,610,32,4.90E-05,5.79E+01,2.61E+04,1.63E+07,6.54E+01,2.80E+01
378,810,1,1,358,15,943,19,881,72,148,91,628,23,5.46E-05,5.98E+01,2.61E+04,1.98E+07,6.23E+01,2.47E+01
374,838,1,1,372,17,994,23,879,76,149,91,623,22,3.75E-05,5.79E+01,2.61E+04,1.63E+07,5.58E+01,1.71E+01
348,833,1,1,391,15,935,20,868,76,148,94,610,32,4.90E-05,5.79E+01,2.61E+04,1.63E+07,6.55E+01,2.80E+01
367,860,1,1,417,14,934,13,879,74,149,89,595,21,2.11E-05,5.63E+01,1.68E+04,8.19E+06,6.28E+01,2.02E+01
349,782,1,1,404,13,976,19,882,70,168,93,598,22,7.77E-05,6.03E+01,4.06E+04,2.54E+07,6.69E+01,3.81E+01
328,842,1,1,372,15,935,19,879,76,147,95,610,31,4.11E-05,5.75E+01,2.61E+04,1.63E+07,6.46E+01,2.56E+01
332,791,1,1,376,23,977,26,872,76,151,89,652,29,8.82E-05,6.01E+01,4.06E+04,3.95E+07,6.38E+01,4.07E+01
367,838,1,1,397,14,994,13,879,74,149,92,598,21,2.96E-05,5.64E+01,2.61E+04,1.05E+07,6.46E+01,2.31E+01
328,833,1,1,372,23,935,19,887,76,147,96,610,29,4.56E-05,5.88E+01,2.61E+04,1.63E+07,6.29E+01,2.54E+01
348,848,1,1,371,15,936,19,879,74,148,94,595,32,3.85E-05,5.70E+01,2.61E+04,1.28E+07,6.51E+01,2.54E+01
378,838,1,1,418,15,992,13,879,67,169,92,609,21,2.94E-05,5.72E+01,1.68E+04,1.05E+07,6.48E+01,2.26E+01
328,833,1,1,300,23,935,19,890,74,147,96,610,29,4.57E-05,5.85E+01,2.61E+04,1.63E+07,6.27E+01,2.54E+01
328,843,1,1,372,24,910,19,879,77,147,92,610,29,3.91E-05,5.84E+01,2.61E+04,1.63E+07,6.16E+01,2.26E+01
399,810,1,1,399,15,937,19,882,73,171,89,581,23,5.64E-05,6.01E+01,2.61E+04,1.98E+07,6.37E+01,2.73E+01
367,838,1,1,398,18,994,13,879,75,149,94,629,22,2.97E-05,5.67E+01,2.61E+04,1.05E+07,6.37E+01,2.27E+01
268,857,1,1,328,15,935,15,924,68,180,93,611,23,2.46E-05,5.76E+01,1.68E+04,1.05E+07,6.19E+01,2.03E+01
378,810,1,1,358,10,943,19,881,72,146,91,626,29,6.24E-05,5.87E+01,2.61E+04,1.98E+07,6.78E+01,3.35E+01
377,810,1,1,358,14,950,19,881,73,148,91,628,31,6.45E-05,5.84E+01,4.06E+04,1.98E+07,6.75E+01,3.58E+01
367,831,1,1,371,17,990,24,868,72,144,92,599,23,4.48E-05,5.66E+01,4.06E+04,1.98E+07,5.81E+01,1.89E+01
347,836,1,1,404,15,975,19,882,69,169,93,608,17,3.16E-05,5.00E+01,6.32E+04,1.28E+07,5.49E+01,1.55E+01
410,783,1,1,418,12,992,13,879,67,167,92,609,20,6.11E-05,5.88E+01,2.61E+04,1.98E+07,6.86E+01,3.47E+01
378,862,1,1,394,15,937,13,879,61,167,92,609,21,2.03E-05,5.81E+01,1.08E+04,8.19E+06,6.33E+01,1.92E+01
368,782,1,1,404,13,976,18,882,70,168,92,548,22,7.93E-05,5.98E+01,4.06E+04,2.54E+07,6.86E+01,4.46E+01
367,838,1,1,398,18,936,13,879,75,149,91,665,22,2.93E-05,5.77E+01,1.68E+04,1.05E+07,6.22E+01,2.13E+01
367,810,1,1,399,15,994,18,881,70,171,89,598,24,5.46E-05,5.93E+01,2.61E+04,1.98E+07,6.54E+01,2.88E+01
255,854,1,1,373,11,935,14,882,75,179,94,610,23,2.50E-05,5.54E+01,1.68E+04,1.05E+07,6.39E+01,2.19E+01
354,852,1,1,399,17,929,19,882,73,247,87,556,23,2.98E-05,5.73E+01,2.61E+04,1.28E+07,5.98E+01,1.95E+01
366,831,1,1,398,13,933,13,844,76,147,92,751,21,2.96E-05,5.89E+01,1.68E+04,1.28E+07,6.10E+01,1.96E+01
340,792,1,1,376,23,975,26,872,73,135,86,652,29,8.75E-05,5.92E+01,6.32E+04,3.09E+07,6.39E+01,4.00E+01
365,881,1,1,372,17,934,19,822,70,147,93,628,23,1.73E-05,5.88E+01,1.08E+04,8.19E+06,5.63E+01,1.45E+01
328,784,1,1,369,15,943,19,887,73,147,95,610,27,8.59E-05,5.96E+01,4.06E+04,3.09E+07,6.84E+01,4.76E+01
353,833,1,1,371,15,934,20,882,70,171,89,598,23,4.09E-05,6.02E+01,2.61E+04,1.63E+07,6.03E+01,2.04E+01
301,809,1,2,398,15,937,24,868,74,148,94,651,32,7.27E-05,5.97E+01,4.06E+04,2.54E+07,7.43E+01,4.71E+01
241,810,1,1,374,6,943,19,945,75,181,92,597,23,5.60E-05,5.87E+01,2.61E+04,1.98E+07,6.66E+01,2.89E+01
368,854,1,1,373,15,934,14,882,69,145,98,610,23,2.54E-05,5.81E+01,1.68E+04,1.05E+07,6.32E+01,2.08E+01
366,831,1,1,397,13,915,13,861,76,147,92,751,21,2.99E-05,5.92E+01,1.68E+04,1.28E+07,6.06E+01,1.95E+01
264,857,1,1,328,15,935,15,924,68,180,93,611,23,2.46E-05,5.75E+01,1.68E+04,1.05E+07,6.19E+01,2.03E+01
332,820,1,1,425,23,977,46,872,75,151,83,612,28,7.82E-05,3.71E+01,5.77E+05,3.09E+07,5.30E+01,1.90E+01
348,833,1,1,377,15,935,33,893,71,148,91,645,32,5.90E-05,4.93E+01,9.84E+04,2.54E+07,5.89E+01,2.15E+01
399,810,1,1,399,17,960,19,882,73,171,89,581,23,5.58E-05,6.00E+01,2.61E+04,1.98E+07,6.34E+01,2.74E+01
328,833,1,1,372,30,937,17,887,81,147,96,610,29,4.34E-05,5.72E+01,2.61E+04,1.63E+07,6.30E+01,2.65E+01
349,830,1,1,392,14,932,7,871,72,147,92,685,21,2.62E-05,5.19E+01,2.61E+04,8.19E+06,6.91E+01,2.73E+01
365,784,1,1,404,13,976,20,882,74,168,93,606,21,7.46E-05,6.02E+01,4.06E+04,2.54E+07,6.48E+01,3.26E+01
352,810,1,1,405,13,978,19,898,70,136,93,597,23,5.59E-05,5.92E+01,2.61E+04,1.98E+07,6.44E+01,2.67E+01
349,782,1,1,370,14,940,19,882,70,168,93,597,21,7.70E-05,6.00E+01,4.06E+04,3.09E+07,6.52E+01,3.45E+01
368,807,1,1,399,18,928,18,882,73,170,89,554,23,5.91E-05,5.95E+01,2.61E+04,1.98E+07,6.46E+01,2.87E+01
353,854,1,1,399,15,937,17,882,70,170,89,627,21,2.52E-05,5.98E+01,1.68E+04,1.05E+07,5.85E+01,1.72E+01
332,791,1,1,376,23,977,26,872,79,162,89,661,29,8.70E-05,6.06E+01,4.06E+04,3.95E+07,6.33E+01,3.96E+01
253,838,1,1,373,11,935,17,928,75,179,94,610,24,3.59E-05,5.82E+01,2.61E+04,1.28E+07,6.29E+01,2.28E+01
264,856,1,1,328,18,935,15,924,75,176,92,611,20,2.28E-05,5.81E+01,1.68E+04,1.05E+07,5.83E+01,1.81E+01
367,838,1,1,397,14,935,12,809,75,152,91,665,15,2.26E-05,5.94E+01,1.68E+04,1.05E+07,5.76E+01,1.59E+01
328,854,1,1,372,23,935,18,870,74,147,94,610,23,2.78E-05,5.93E+01,1.68E+04,1.28E+07,5.79E+01,1.79E+01
255,832,1,1,373,11,935,14,882,75,179,95,628,28,3.94E-05,5.44E+01,2.61E+04,1.28E+07,6.75E+01,2.88E+01
361,785,1,1,323,13,976,14,942,67,168,93,606,17,5.69E-05,6.01E+01,2.61E+04,1.98E+07,6.37E+01,2.72E+01
267,855,1,1,408,15,935,20,880,74,179,93,611,23,2.84E-05,5.97E+01,1.68E+04,1.28E+07,5.80E+01,1.76E+01
349,832,1,1,328,11,935,15,879,68,171,91,598,23,3.70E-05,5.77E+01,2.61E+04,1.28E+07,6.50E+01,2.39E+01
267,857,1,1,371,15,934,20,926,70,179,89,610,23,2.76E-05,5.97E+01,1.68E+04,1.28E+07,5.76E+01,1.74E+01
255,849,1,1,371,11,937,14,915,74,143,94,610,22,2.68E-05,5.74E+01,1.68E+04,1.05E+07,6.32E+01,2.16E+01
349,782,1,1,405,12,975,22,889,70,168,95,598,22,8.30E-05,5.82E+01,4.06E+04,3.09E+07,6.60E+01,3.68E+01
366,781,1,1,404,13,976,20,882,70,168,93,598,27,9.00E-05,5.98E+01,4.06E+04,3.09E+07,6.98E+01,4.93E+01
347,784,1,1,444,19,976,18,879,74,168,93,606,20,6.94E-05,6.08E+01,4.06E+04,2.54E+07,6.35E+01,3.05E+01
328,830,1,1,411,27,996,19,887,76,147,96,610,29,4.66E-05,5.85E+01,2.61E+04,1.63E+07,6.34E+01,2.65E+01
348,833,1,2,371,15,935,24,868,74,148,94,651,32,5.12E-05,5.97E+01,2.61E+04,1.98E+07,6.93E+01,4.74E+01
317,857,1,1,342,15,935,19,924,67,180,93,611,23,2.71E-05,5.98E+01,1.68E+04,1.28E+07,5.84E+01,1.77E+01
366,830,1,1,398,12,933,13,844,76,147,92,751,21,3.01E-05,5.89E+01,1.68E+04,1.28E+07,6.14E+01,1.98E+01
365,807,1,1,397,15,936,19,882,70,158,89,592,23,5.88E-05,6.02E+01,2.61E+04,1.98E+07,6.40E+01,2.74E+01
368,839,1,1,399,14,932,13,860,74,146,92,683,21,2.77E-05,5.84E+01,1.68E+04,1.05E+07,6.19E+01,2.01E+01
332,791,1,1,376,23,977,26,824,76,151,89,652,29,8.78E-05,6.02E+01,4.06E+04,3.95E+07,6.43E+01,4.04E+01
436,810,1,1,399,9,937,19,882,70,171,89,598,23,5.56E-05,6.00E+01,2.61E+04,1.98E+07,6.56E+01,2.70E+01
359,830,1,1,361,14,916,12,861,67,147,92,738,22,3.08E-05,5.88E+01,1.68E+04,1.28E+07,6.32E+01,2.10E+01
293,857,1,1,395,13,914,15,919,76,180,93,623,21,2.30E-05,5.81E+01,1.68E+04,1.05E+07,5.98E+01,1.88E+01
268,851,1,1,328,15,935,15,885,68,180,93,611,23,2.71E-05,5.74E+01,1.68E+04,1.05E+07,6.25E+01,2.07E+01
354,857,1,1,397,18,929,17,885,74,170,89,557,23,2.67E-05,5.76E+01,1.68E+04,1.05E+07,6.09E+01,2.00E+01
366,809,1,1,397,14,910,13,900,68,148,84,627,21,4.56E-05,5.88E+01,2.61E+04,1.63E+07,6.52E+01,2.63E+01
399,831,1,1,395,6,912,18,860,76,147,92,750,21,3.42E-05,5.45E+01,4.06E+04,1.28E+07,5.97E+01,1.77E+01
353,833,1,1,371,15,934,20,882,70,171,89,598,17,3.47E-05,4.92E+01,6.32E+04,1.63E+07,5.36E+01,1.51E+01
333,810,1,1,399,15,937,19,872,68,171,89,555,23,5.83E-05,5.99E+01,2.61E+04,1.98E+07,6.51E+01,2.84E+01
333,791,1,1,402,23,977,26,872,79,162,89,661,29,8.70E-05,6.07E+01,4.06E+04,3.09E+07,6.34E+01,3.98E+01
372,810,1,1,345,15,936,19,882,70,171,89,598,23,5.59E-05,6.02E+01,2.61E+04,1.98E+07,6.31E+01,2.59E+01
367,837,1,2,371,8,987,24,868,74,149,93,599,32,4.90E-05,5.84E+01,2.61E+04,1.63E+07,7.20E+01,4.87E+01
264,857,1,1,337,20,935,15,924,73,180,93,611,23,2.44E-05,5.70E+01,1.68E+04,1.05E+07,6.06E+01,2.10E+01
348,782,1,1,404,13,933,19,859,73,146,93,598,20,7.51E-05,5.86E+01,4.06E+04,2.54E+07,6.49E+01,3.17E+01
368,839,1,1,399,14,976,7,882,70,162,92,683,22,2.34E-05,5.07E+01,2.61E+04,6.73E+06,6.98E+01,2.77E+01
346,830,1,1,444,21,974,12,879,73,168,89,606,20,3.13E-05,5.62E+01,2.61E+04,1.28E+07,6.39E+01,2.32E+01
366,755,1,1,398,12,934,18,810,76,147,92,751,21,9.00E-05,5.80E+01,6.32E+04,3.09E+07,6.60E+01,3.88E+01
351,858,1,2,371,15,935,24,868,74,159,94,651,31,3.33E-05,5.97E+01,1.68E+04,1.28E+07,6.43E+01,2.97E+01
264,799,1,1,368,15,935,15,924,67,180,93,611,23,5.90E-05,5.92E+01,2.61E+04,1.98E+07,6.63E+01,3.17E+01
366,831,1,1,372,17,934,14,882,69,145,98,756,20,3.00E-05,5.60E+01,2.61E+04,1.28E+07,5.79E+01,1.74E+01
367,797,1,1,398,11,933,13,844,76,147,92,609,23,5.66E-05,5.65E+01,4.06E+04,1.63E+07,6.88E+01,3.42E+01
345,862,1,1,442,13,935,18,923,66,179,93,606,23,2.43E-05,6.02E+01,1.08E+04,1.05E+07,6.02E+01,1.82E+01
265,784,1,1,329,18,976,18,879,74,168,93,610,20,6.94E-05,5.97E+01,4.06E+04,2.54E+07,6.31E+01,3.03E+01
351,858,1,2,371,15,982,23,868,74,177,94,648,31,3.20E-05,5.88E+01,1.68E+04,1.28E+07,6.53E+01,3.09E+01
341,881,1,1,328,15,935,15,924,65,161,93,613,23,1.61E-05,5.81E+01,1.08E+04,6.73E+06,6.08E+01,1.76E+01
366,830,1,1,398,12,933,11,844,76,147,92,751,21,2.82E-05,5.71E+01,1.68E+04,1.05E+07,6.36E+01,2.15E+01
365,784,1,1,404,13,976,20,882,74,168,93,606,21,7.46E-05,6.02E+01,4.06E+04,2.54E+07,6.48E+01,3.26E+01
333,862,1,1,442,13,935,18,867,64,180,89,592,23,2.45E-05,5.95E+01,1.68E+04,1.05E+07,6.13E+01,1.81E+01
333,791,1,1,402,23,977,26,927,79,160,92,661,29,8.76E-05,6.04E+01,4.06E+04,3.09E+07,6.29E+01,4.00E+01
345,862,1,1,470,13,976,18,923,66,224,96,606,26,2.55E-05,5.80E+01,1.68E+04,1.05E+07,6.29E+01,2.07E+01
333,784,1,1,442,19,903,19,858,74,168,93,606,19,7.15E-05,5.90E+01,4.06E+04,3.09E+07,6.14E+01,2.68E+01
347,784,1,1,444,15,976,8,879,74,168,95,606,20,5.15E-05,5.24E+01,4.06E+04,1.28E+07,7.07E+01,3.90E+01
342,810,1,1,401,15,937,21,882,70,171,89,598,23,5.85E-05,6.03E+01,2.61E+04,2.54E+07,6.25E+01,2.52E+01
323,810,1,1,399,14,937,18,882,70,171,89,622,27,5.86E-05,5.89E+01,2.61E+04,1.98E+07,6.64E+01,3.08E+01
368,834,1,1,376,23,977,26,872,78,162,89,661,32,5.01E-05,6.02E+01,2.61E+04,1.98E+07,5.97E+01,2.28E+01
312,779,1,1,345,23,978,26,882,68,130,89,661,28,1.01E-04,5.37E+01,9.84E+04,3.95E+07,6.50E+01,4.52E+01
372,791,1,1,375,15,987,18,871,69,171,89,598,23,6.88E-05,5.99E+01,4.06E+04,2.54E+07,6.65E+01,3.46E+01
333,791,1,1,402,23,977,26,872,83,162,89,663,29,8.64E-05,6.07E+01,4.06E+04,3.09E+07,6.31E+01,3.95E+01
