VIN,VB1,C0_value,R0_value,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
393,853,2,3,494,67,658,60,600,69,297,60,379,75,8.84E-05,3.32E+01,3.71E+05,1.98E+07,1.17E+02,3.67E+01
306,391,4,1,778,91,778,99,608,32,849,12,347,4,1.79E-03,4.52E+01,8.98E+05,1.16E+08,7.26E+01,2.84E+01
328,391,3,1,812,14,793,95,969,41,866,12,347,2,6.39E-04,4.60E+01,2.38E+05,3.95E+07,6.14E+01,1.40E+01
393,854,4,3,509,86,786,64,590,71,281,50,920,38,5.93E-05,6.17E+01,1.08E+04,1.28E+07,8.73E+01,4.00E+01
413,391,4,1,812,16,778,98,979,41,867,12,399,2,5.57E-04,4.87E+01,1.53E+05,3.09E+07,5.94E+01,1.15E+01
317,391,4,1,812,14,778,98,995,41,865,12,330,2,6.68E-04,4.74E+01,1.53E+05,3.09E+07,6.78E+01,1.62E+01
393,854,4,3,509,86,804,64,600,71,281,44,882,38,5.87E-05,6.31E+01,1.08E+04,1.28E+07,8.87E+01,4.18E+01
393,853,3,1,493,64,622,59,584,73,382,63,380,67,8.16E-05,3.17E+01,3.71E+05,1.05E+07,8.54E+01,4.97E+01
393,854,4,3,509,88,814,64,600,71,281,49,920,38,5.80E-05,6.24E+01,1.08E+04,1.28E+07,8.72E+01,4.06E+01
393,854,4,3,495,77,663,54,602,71,293,87,382,71,9.72E-05,4.30E+01,9.84E+04,1.28E+07,1.29E+02,3.49E+01
393,853,3,3,548,66,675,60,600,73,293,60,376,73,8.49E-05,3.27E+01,3.71E+05,1.28E+07,1.26E+02,3.90E+01
443,476,1,3,806,8,783,67,645,40,529,12,352,1,2.63E-04,5.44E+01,1.53E+05,4.80E+07,6.77E+01,2.93E+01
379,439,4,3,813,8,783,63,606,40,277,12,914,1,2.92E-04,7.32E+00,1.40E+06,2.17E+06,7.43E+01,3.56E+01
418,831,1,3,509,86,786,98,590,71,556,49,352,38,1.24E-04,3.55E+01,1.40E+06,6.14E+07,5.61E+01,1.88E+01
392,911,4,2,495,6,663,97,668,40,293,87,382,2,2.29E-05,-5.02E+00,-1.00E+01,-1.00E+01,-7.62E+01,-1.15E+01
431,439,1,3,813,79,783,53,606,70,570,11,331,71,7.65E-04,4.41E+00,1.28E+07,1.28E+07,0.00E+00,0.00E+00
456,857,1,3,738,9,804,64,635,71,526,50,888,7,3.82E-05,1.72E+01,8.98E+05,5.27E+06,-1.23E+01,-2.23E+00
401,424,4,3,785,86,783,95,609,39,307,12,343,38,1.58E-03,2.18E+01,3.38E+06,8.72E+08,2.41E+01,9.88E+00
393,857,4,3,738,86,804,64,601,78,316,50,920,38,5.48E-05,6.39E+01,1.08E+04,1.28E+07,8.36E+01,4.22E+01
317,391,4,1,812,15,778,98,969,41,866,12,347,2,6.98E-04,5.16E+01,9.84E+04,3.09E+07,6.50E+01,1.45E+01
443,449,3,3,740,8,783,70,636,40,493,12,352,4,2.98E-04,2.62E+01,8.98E+05,1.63E+07,1.33E+02,2.03E+01
337,406,1,1,812,89,778,95,569,34,849,12,346,1,1.45E-03,1.21E+01,1.98E+07,1.81E+08,-2.20E+01,-4.72E+00
393,853,2,3,507,85,661,59,590,73,253,60,379,32,7.92E-05,6.10E+01,2.61E+04,3.09E+07,9.66E+01,3.83E+01
393,817,4,3,495,64,786,67,599,70,280,51,920,68,1.31E-04,5.98E+01,2.61E+04,9.56E+07,1.07E+02,3.09E+01
423,817,4,3,495,64,735,67,575,70,236,51,920,68,1.38E-04,6.22E+01,2.61E+04,1.16E+08,1.03E+02,3.12E+01
397,857,4,3,738,86,785,64,600,78,316,49,920,38,5.56E-05,6.39E+01,1.08E+04,1.28E+07,8.34E+01,4.22E+01
393,425,3,2,811,85,804,99,599,71,316,9,920,1,1.23E-03,5.28E+00,1.28E+07,1.16E+08,-3.51E+01,-5.40E+00
466,870,1,3,783,8,836,62,600,40,570,49,347,39,4.94E-05,3.69E+01,2.38E+05,1.63E+07,8.11E+01,3.56E+01
378,854,4,3,509,88,804,64,600,71,281,51,920,36,5.76E-05,5.91E+01,1.68E+04,1.28E+07,8.48E+01,3.97E+01
393,854,4,3,509,85,813,64,600,74,281,49,894,38,5.83E-05,6.28E+01,1.08E+04,1.28E+07,8.83E+01,4.10E+01
393,854,4,3,509,88,859,64,619,68,336,50,920,38,5.59E-05,6.38E+01,1.08E+04,1.28E+07,8.65E+01,4.01E+01
393,856,4,3,737,85,803,64,599,77,316,48,920,38,5.57E-05,6.39E+01,1.08E+04,1.28E+07,8.42E+01,4.25E+01
393,856,1,3,738,86,663,62,601,70,316,50,953,42,6.33E-05,6.26E+01,4.06E+04,4.80E+07,4.63E+01,2.87E+01
393,853,4,3,506,84,802,57,590,73,253,64,343,32,7.13E-05,5.87E+01,1.68E+04,1.63E+07,1.12E+02,4.12E+01
449,817,4,3,523,86,803,64,613,39,296,62,969,37,1.02E-04,2.55E+01,5.77E+05,8.19E+06,1.14E+02,2.85E+01
387,854,1,3,728,88,840,64,565,71,837,44,882,38,4.78E-05,3.42E+01,5.77E+05,2.54E+07,3.57E+01,1.32E+01
443,494,1,3,799,8,783,67,646,40,529,12,352,9,2.70E-04,1.81E+01,3.38E+06,1.98E+07,1.08E+02,1.55E+01
393,834,3,3,456,67,658,62,581,73,293,60,379,65,1.18E-04,3.44E+01,3.71E+05,1.98E+07,1.02E+02,2.87E+01
393,854,3,3,509,92,776,64,599,70,293,60,920,38,6.01E-05,4.62E+01,9.84E+04,1.63E+07,8.11E+01,3.70E+01
393,855,3,3,494,66,658,63,590,73,280,49,378,73,8.02E-05,3.06E+01,3.71E+05,1.05E+07,1.27E+02,3.99E+01
294,853,3,1,493,64,622,64,600,73,382,63,380,67,8.99E-05,3.28E+01,3.71E+05,1.28E+07,8.55E+01,4.82E+01
393,853,3,1,560,64,622,59,577,73,293,63,379,67,9.04E-05,3.58E+01,2.38E+05,1.28E+07,8.67E+01,5.12E+01
393,852,3,2,499,64,785,66,599,71,280,51,920,66,7.45E-05,6.09E+01,1.68E+04,1.98E+07,8.74E+01,4.56E+01
393,727,4,3,509,86,804,64,681,69,281,52,920,37,2.98E-04,3.94E+01,5.77E+05,3.60E+08,3.67E+01,1.71E+01
378,854,4,3,509,87,804,64,600,71,280,48,919,36,5.75E-05,6.15E+01,1.68E+04,1.28E+07,8.47E+01,4.03E+01
393,855,3,3,494,66,658,60,589,72,307,51,378,73,7.58E-05,2.97E+01,3.71E+05,1.05E+07,1.25E+02,3.93E+01
398,856,4,3,737,86,803,64,602,77,316,48,931,38,5.55E-05,6.40E+01,1.08E+04,1.28E+07,8.37E+01,4.24E+01
393,854,4,3,509,89,804,64,600,67,281,50,920,38,5.86E-05,6.02E+01,1.68E+04,1.28E+07,8.74E+01,4.01E+01
393,854,4,3,509,80,790,64,619,70,373,50,920,38,5.85E-05,6.42E+01,1.08E+04,1.28E+07,8.60E+01,3.89E+01
393,854,4,3,509,88,858,64,590,68,281,50,920,38,5.62E-05,6.24E+01,1.08E+04,1.28E+07,8.74E+01,4.07E+01
417,854,4,3,509,86,786,64,552,68,282,50,920,39,5.96E-05,6.22E+01,1.08E+04,1.28E+07,8.88E+01,3.94E+01
393,854,4,3,509,88,859,64,618,70,334,50,920,39,5.62E-05,6.38E+01,1.08E+04,1.28E+07,8.75E+01,4.04E+01
393,856,4,3,737,85,803,64,599,77,316,48,920,38,5.57E-05,6.39E+01,1.08E+04,1.28E+07,8.42E+01,4.25E+01
396,856,4,3,737,86,784,64,600,78,316,49,920,38,5.66E-05,6.39E+01,1.08E+04,1.28E+07,8.42E+01,4.21E+01
393,857,2,3,523,85,802,59,590,74,253,59,934,32,4.98E-05,4.11E+01,2.38E+05,1.63E+07,6.12E+01,2.64E+01
393,833,4,3,721,81,662,64,601,77,316,50,363,38,1.08E-04,4.14E+01,1.53E+05,1.98E+07,1.19E+02,3.62E+01
393,852,2,2,527,84,661,59,590,70,282,60,378,32,8.00E-05,6.11E+01,2.61E+04,3.09E+07,8.13E+01,4.28E+01
393,854,4,3,509,80,804,63,600,72,251,50,920,38,5.80E-05,6.03E+01,1.68E+04,1.28E+07,8.78E+01,4.13E+01
393,854,4,3,521,88,776,64,599,74,281,49,920,38,5.96E-05,6.24E+01,1.08E+04,1.28E+07,8.70E+01,4.04E+01
393,854,3,3,509,94,813,64,599,70,293,60,920,38,5.84E-05,5.04E+01,6.32E+04,1.63E+07,8.12E+01,3.74E+01
393,857,3,3,738,86,813,64,601,71,287,50,920,38,5.50E-05,6.29E+01,1.68E+04,1.63E+07,7.84E+01,4.16E+01
393,854,4,3,509,88,804,64,600,71,297,48,920,38,5.82E-05,6.30E+01,1.08E+04,1.28E+07,8.69E+01,4.04E+01
397,857,4,2,738,86,763,64,600,81,316,47,920,38,5.63E-05,6.39E+01,1.08E+04,1.28E+07,6.65E+01,1.64E+01
393,854,4,3,509,86,804,64,586,71,281,44,882,38,5.86E-05,6.30E+01,1.08E+04,1.28E+07,8.89E+01,4.16E+01
397,856,4,1,737,85,803,64,569,81,316,47,787,37,5.68E-05,6.21E+01,1.08E+04,1.28E+07,5.56E+01,9.03E+00
393,856,4,2,737,85,762,63,599,73,316,47,920,38,5.71E-05,6.39E+01,1.08E+04,1.28E+07,6.77E+01,1.72E+01
378,854,4,3,509,88,869,64,600,71,280,48,919,36,5.47E-05,6.25E+01,1.08E+04,1.28E+07,8.48E+01,4.10E+01
393,854,4,3,516,90,859,64,619,70,336,57,920,38,5.62E-05,6.31E+01,1.08E+04,1.28E+07,8.66E+01,3.90E+01
393,857,4,3,738,86,804,63,601,71,316,50,920,40,5.54E-05,6.39E+01,1.08E+04,1.28E+07,8.61E+01,4.25E+01
393,856,4,3,737,85,803,64,655,77,316,48,920,38,5.59E-05,6.41E+01,1.08E+04,1.28E+07,8.39E+01,4.32E+01
393,856,4,3,739,79,803,66,618,70,316,48,920,38,5.74E-05,6.36E+01,1.08E+04,1.28E+07,8.46E+01,4.23E+01
393,853,4,3,506,85,790,61,619,76,372,50,922,38,5.71E-05,6.39E+01,1.08E+04,1.28E+07,8.63E+01,3.95E+01
396,885,3,3,509,87,858,64,590,68,280,48,939,38,3.18E-05,6.24E+01,1.08E+04,1.05E+07,6.12E+01,1.39E+01
392,862,4,2,737,85,784,64,599,78,316,50,858,38,5.20E-05,6.37E+01,1.08E+04,1.05E+07,6.76E+01,1.65E+01
393,840,4,2,509,86,804,64,608,74,281,44,882,38,7.37E-05,6.32E+01,1.68E+04,1.63E+07,7.91E+01,4.20E+01
398,856,4,3,737,86,803,64,602,77,301,48,868,38,5.67E-05,6.37E+01,1.08E+04,1.28E+07,8.68E+01,4.32E+01
465,857,4,3,507,82,790,64,618,71,373,50,936,38,5.48E-05,6.45E+01,1.08E+04,1.28E+07,8.25E+01,3.92E+01
393,848,2,3,739,86,813,64,601,69,217,50,920,38,6.44E-05,5.20E+01,6.32E+04,2.54E+07,7.48E+01,4.16E+01
482,870,1,3,757,8,830,55,593,40,617,49,347,39,4.33E-05,3.29E+01,3.71E+05,1.28E+07,8.05E+01,3.60E+01
393,857,3,3,738,86,813,64,601,71,287,51,920,31,5.17E-05,4.69E+01,6.32E+04,1.28E+07,6.85E+01,3.06E+01
393,857,1,3,529,86,801,64,601,78,316,50,920,38,5.51E-05,6.36E+01,4.06E+04,3.95E+07,4.48E+01,2.28E+01
393,857,3,2,731,85,804,59,590,74,253,59,934,32,4.96E-05,4.16E+01,9.84E+04,1.28E+07,5.63E+01,1.19E+01
393,862,4,2,509,85,858,64,601,68,315,50,920,38,4.88E-05,6.33E+01,1.08E+04,1.05E+07,6.62E+01,1.48E+01
393,857,4,3,738,88,804,64,589,78,281,50,935,38,5.49E-05,6.32E+01,1.08E+04,1.28E+07,8.33E+01,4.24E+01
396,870,1,3,509,87,908,55,590,68,645,48,939,39,3.27E-05,3.97E+01,2.38E+05,1.98E+07,3.79E+01,1.15E+01
500,884,1,3,757,8,830,60,593,40,251,48,347,38,4.52E-05,5.76E+01,2.61E+04,1.63E+07,8.10E+01,4.96E+01
393,853,4,3,509,75,823,64,612,68,388,52,916,38,5.82E-05,6.43E+01,1.08E+04,1.28E+07,8.72E+01,3.84E+01
393,862,2,2,509,80,858,64,601,69,315,50,920,38,4.87E-05,6.33E+01,1.68E+04,1.98E+07,5.27E+01,1.36E+01
392,861,3,1,888,85,784,64,600,78,545,50,323,38,5.10E-05,2.98E+01,2.38E+05,6.73E+06,7.19E+01,2.14E+01
465,870,1,3,734,8,836,61,598,39,286,51,881,39,4.24E-05,3.34E+01,3.71E+05,1.28E+07,6.58E+01,2.63E+01
395,852,3,3,495,88,858,64,590,84,259,48,920,36,5.65E-05,6.26E+01,1.68E+04,1.63E+07,8.00E+01,4.06E+01
378,846,2,3,474,86,874,64,599,67,313,48,937,37,6.24E-05,6.32E+01,2.61E+04,2.54E+07,7.40E+01,3.81E+01
378,854,4,3,509,84,790,64,599,70,281,50,919,33,5.67E-05,4.90E+01,6.32E+04,1.28E+07,8.07E+01,3.92E+01
392,854,4,3,509,80,865,68,619,72,371,48,932,37,5.67E-05,6.42E+01,1.08E+04,1.28E+07,8.41E+01,3.93E+01
393,895,3,3,738,86,813,64,601,71,287,54,920,31,2.56E-05,4.34E+01,6.32E+04,6.73E+06,4.47E+01,7.32E+00
414,857,4,3,738,86,785,64,603,78,309,49,912,38,5.57E-05,6.39E+01,1.08E+04,1.28E+07,8.38E+01,4.25E+01
465,870,4,3,507,82,790,64,618,71,376,50,936,40,4.42E-05,6.42E+01,6.93E+03,1.05E+07,7.57E+01,3.32E+01
393,857,3,3,738,86,804,64,601,78,316,50,920,38,5.48E-05,6.39E+01,1.08E+04,1.63E+07,7.75E+01,4.12E+01
393,862,4,2,495,85,762,64,599,73,316,47,920,38,5.22E-05,6.34E+01,1.08E+04,1.28E+07,6.39E+01,1.39E+01
465,857,4,2,748,82,804,62,618,71,373,43,921,38,5.23E-05,6.37E+01,1.08E+04,1.05E+07,6.68E+01,1.60E+01
393,857,1,3,656,88,813,64,601,78,287,48,890,30,5.16E-05,6.11E+01,4.06E+04,3.95E+07,3.66E+01,1.37E+01
396,862,2,3,737,86,784,64,588,70,315,51,870,38,5.23E-05,6.37E+01,1.68E+04,1.98E+07,6.67E+01,3.72E+01
391,857,4,3,738,86,804,72,601,78,316,50,920,38,5.97E-05,6.35E+01,1.08E+04,1.28E+07,8.33E+01,4.08E+01
396,856,3,3,752,89,784,64,600,78,316,49,919,38,5.66E-05,6.40E+01,1.08E+04,1.63E+07,7.78E+01,4.12E+01
465,870,4,3,507,80,881,64,593,70,619,50,936,40,3.88E-05,4.82E+01,4.06E+04,8.19E+06,7.35E+01,2.52E+01
482,870,1,3,757,9,789,55,617,40,373,49,347,39,5.40E-05,5.30E+01,6.32E+04,1.98E+07,8.38E+01,4.32E+01
393,864,4,3,509,80,786,61,619,70,281,50,920,38,4.83E-05,6.19E+01,1.08E+04,1.05E+07,8.02E+01,4.07E+01
465,892,1,3,734,10,839,63,587,39,377,51,881,39,2.85E-05,4.06E+01,1.53E+05,1.28E+07,5.36E+01,1.41E+01
396,884,2,3,517,87,858,58,590,40,288,48,976,38,3.05E-05,3.65E+01,1.53E+05,1.05E+07,5.53E+01,1.30E+01
503,900,1,2,748,6,829,63,434,65,251,48,301,38,2.99E-05,4.10E+01,1.53E+05,1.05E+07,7.43E+01,2.68E+01
393,853,4,3,509,75,823,64,612,68,388,49,896,38,5.82E-05,6.41E+01,1.08E+04,1.28E+07,8.79E+01,3.91E+01
393,892,3,3,738,86,813,64,601,71,287,51,920,31,2.71E-05,4.76E+01,4.06E+04,8.19E+06,4.63E+01,7.81E+00
393,853,4,2,509,75,857,64,612,68,386,52,920,38,5.66E-05,6.42E+01,1.08E+04,1.28E+07,7.04E+01,1.95E+01
393,807,4,2,509,85,823,63,601,68,316,50,915,38,1.17E-04,6.32E+01,1.68E+04,2.54E+07,9.89E+01,3.84E+01
464,870,1,3,783,8,836,62,600,40,570,49,360,38,4.93E-05,3.88E+01,2.38E+05,1.63E+07,8.00E+01,3.57E+01
465,858,4,3,507,82,790,64,618,71,376,50,936,40,5.46E-05,6.44E+01,1.08E+04,1.28E+07,8.41E+01,3.96E+01
394,857,3,3,523,83,802,59,590,74,322,49,844,34,5.15E-05,6.34E+01,1.08E+04,1.63E+07,7.76E+01,3.97E+01
472,887,2,3,507,82,790,64,618,70,373,59,912,32,3.06E-05,4.75E+01,6.32E+04,1.28E+07,4.07E+01,9.76E+00
501,854,3,3,714,8,829,69,593,71,228,48,414,40,7.41E-05,5.23E+01,2.61E+04,1.05E+07,1.02E+02,4.30E+01
439,884,1,3,507,82,781,59,569,39,373,49,936,38,3.28E-05,3.89E+01,2.38E+05,1.98E+07,3.67E+01,9.83E+00
463,861,1,1,734,8,836,61,598,38,292,51,856,39,5.02E-05,3.33E+01,3.71E+05,1.63E+07,5.55E+01,1.23E+01
393,870,4,3,736,85,784,68,599,78,286,47,945,38,4.60E-05,6.31E+01,1.08E+04,1.05E+07,7.30E+01,2.91E+01
469,861,1,3,757,8,830,55,593,40,617,49,347,39,5.01E-05,3.18E+01,3.71E+05,1.28E+07,8.31E+01,3.43E+01
396,887,3,3,509,87,858,66,590,68,280,48,939,38,3.13E-05,6.22E+01,1.08E+04,1.05E+07,5.94E+01,1.28E+01
393,831,2,3,523,83,865,59,590,71,319,49,932,34,7.31E-05,6.37E+01,2.61E+04,3.09E+07,7.98E+01,3.64E+01
392,876,4,3,447,79,801,68,618,74,372,48,843,37,4.13E-05,6.34E+01,6.93E+03,1.05E+07,7.25E+01,2.45E+01
465,870,1,3,734,8,782,61,597,39,286,50,881,38,4.34E-05,3.14E+01,3.71E+05,1.28E+07,6.44E+01,2.48E+01
387,861,4,1,737,85,837,64,599,78,316,54,857,38,5.11E-05,6.37E+01,1.08E+04,1.28E+07,5.32E+01,8.23E+00
345,864,3,1,758,80,826,63,619,70,281,50,926,38,4.80E-05,6.23E+01,1.08E+04,1.28E+07,4.54E+01,6.81E+00
503,899,1,3,498,3,788,60,434,65,261,48,294,38,2.96E-05,3.66E+01,1.53E+05,1.05E+07,8.03E+01,4.25E+01
502,900,1,2,748,1,850,63,434,65,250,48,310,38,2.85E-05,3.48E+01,9.84E+04,5.27E+06,8.23E+01,3.03E+01
465,857,4,2,507,85,790,64,617,71,373,49,926,38,5.49E-05,6.45E+01,1.08E+04,1.28E+07,6.59E+01,1.55E+01
505,853,3,3,492,75,823,64,592,67,390,49,916,38,5.71E-05,6.44E+01,1.08E+04,1.63E+07,8.07E+01,3.76E+01
392,870,1,3,707,8,830,55,612,40,614,51,347,39,4.54E-05,3.47E+01,3.71E+05,1.28E+07,8.04E+01,3.56E+01
395,885,3,2,509,87,858,63,618,70,280,48,882,38,3.21E-05,6.27E+01,1.08E+04,1.05E+07,5.32E+01,9.28E+00
393,900,2,3,509,80,786,61,590,67,281,50,921,38,2.44E-05,6.15E+01,1.08E+04,1.05E+07,4.59E+01,8.97E+00
396,885,2,2,509,87,858,64,590,68,285,48,938,38,3.18E-05,6.26E+01,1.68E+04,1.63E+07,4.22E+01,7.60E+00
393,869,4,3,716,84,784,67,599,78,292,47,946,38,4.63E-05,6.33E+01,1.08E+04,1.05E+07,7.37E+01,3.10E+01
393,853,4,3,509,72,774,64,612,68,388,52,916,37,6.01E-05,6.40E+01,1.08E+04,1.28E+07,8.61E+01,3.78E+01
393,862,4,2,468,71,858,68,601,68,315,50,920,38,5.09E-05,6.27E+01,1.08E+04,1.05E+07,6.60E+01,1.46E+01
465,857,4,3,507,82,790,64,618,71,376,50,907,38,5.53E-05,6.45E+01,1.08E+04,1.28E+07,8.39E+01,3.93E+01
465,940,3,3,500,82,790,64,618,71,357,50,952,40,1.04E-05,6.24E+01,2.86E+03,4.32E+06,3.54E+01,4.52E+00
386,851,3,3,509,80,865,68,639,72,371,48,932,37,5.98E-05,6.43E+01,1.68E+04,1.98E+07,7.99E+01,3.83E+01
465,870,3,2,507,80,790,64,618,71,376,49,936,40,4.41E-05,6.41E+01,1.08E+04,1.28E+07,5.63E+01,1.14E+01
465,857,4,3,507,85,790,64,618,71,376,47,927,38,5.47E-05,6.44E+01,1.08E+04,1.28E+07,8.26E+01,3.96E+01
465,857,4,2,507,81,790,62,617,78,350,49,905,38,5.37E-05,6.38E+01,1.08E+04,1.28E+07,6.77E+01,1.68E+01
391,870,1,3,706,8,862,55,613,40,617,49,347,39,4.31E-05,3.29E+01,3.71E+05,1.28E+07,8.04E+01,3.62E+01
478,870,1,3,757,8,830,55,591,43,614,51,432,39,4.28E-05,3.64E+01,2.38E+05,1.28E+07,7.67E+01,3.54E+01
465,887,4,3,507,86,790,61,617,70,376,50,936,40,3.11E-05,6.36E+01,6.93E+03,8.19E+06,6.57E+01,1.45E+01
396,867,3,3,509,82,852,64,590,68,287,51,936,37,4.44E-05,6.15E+01,1.68E+04,1.28E+07,7.12E+01,2.99E+01
387,857,4,2,738,86,753,64,600,76,316,49,920,38,5.73E-05,6.38E+01,1.08E+04,1.28E+07,6.67E+01,1.65E+01
470,857,4,2,507,85,804,64,617,71,373,49,926,38,5.42E-05,6.45E+01,1.08E+04,1.28E+07,6.61E+01,1.55E+01
392,870,1,2,748,6,830,55,609,69,614,47,342,39,3.56E-05,2.39E+01,5.77E+05,6.73E+06,7.37E+01,3.71E+01
503,900,1,2,706,5,828,62,436,38,251,51,301,38,3.44E-05,5.39E+01,2.61E+04,1.28E+07,7.68E+01,2.82E+01
465,857,3,3,534,82,790,64,617,68,374,48,907,38,5.53E-05,6.45E+01,1.08E+04,1.63E+07,7.78E+01,3.86E+01
396,885,3,3,509,91,858,64,590,66,274,47,946,38,3.18E-05,6.21E+01,1.08E+04,1.05E+07,6.07E+01,1.36E+01
462,868,1,3,498,13,790,60,434,39,313,51,294,37,6.02E-05,5.23E+01,9.84E+04,3.09E+07,8.82E+01,3.43E+01
505,900,1,3,735,3,891,61,598,65,284,51,881,39,2.23E-05,5.82E+01,1.68E+04,8.19E+06,6.20E+01,1.59E+01
388,875,1,3,498,79,787,67,434,65,261,48,801,35,4.25E-05,6.14E+01,4.06E+04,3.09E+07,4.28E+01,1.37E+01
506,899,3,3,447,3,801,60,618,73,320,48,335,37,2.84E-05,3.94E+01,4.06E+04,3.38E+06,8.74E+01,4.84E+01
504,884,1,3,745,72,830,59,591,40,251,49,395,38,4.37E-05,6.16E+01,2.61E+04,2.54E+07,6.85E+01,4.73E+01
500,853,3,3,471,10,823,65,593,66,390,47,958,28,5.18E-05,5.38E+01,2.61E+04,1.05E+07,7.30E+01,2.44E+01
501,852,2,3,491,82,798,64,592,70,390,49,936,38,5.87E-05,6.46E+01,1.68E+04,2.54E+07,6.87E+01,3.44E+01
468,870,4,3,502,74,837,64,618,67,375,49,915,40,4.29E-05,6.40E+01,6.93E+03,1.05E+07,7.75E+01,3.66E+01
465,857,4,3,505,82,801,64,618,73,323,50,936,38,5.46E-05,6.38E+01,1.08E+04,1.28E+07,8.32E+01,4.03E+01
472,857,3,3,524,83,790,58,589,70,386,49,844,33,5.02E-05,6.41E+01,1.08E+04,1.63E+07,7.51E+01,3.72E+01
503,899,1,3,491,3,788,60,430,70,256,48,264,38,2.90E-05,3.28E+01,2.38E+05,8.19E+06,8.13E+01,4.26E+01
470,857,4,2,496,85,804,64,620,65,377,48,926,38,5.45E-05,6.45E+01,1.08E+04,1.28E+07,6.62E+01,1.55E+01
454,900,1,2,748,6,829,63,434,65,255,49,301,36,3.00E-05,4.46E+01,9.84E+04,1.28E+07,7.35E+01,2.52E+01
471,904,4,3,502,74,837,64,576,67,375,47,915,39,2.19E-05,6.24E+01,4.45E+03,5.27E+06,5.77E+01,9.41E+00
465,857,1,2,750,82,829,64,430,71,376,48,325,38,5.36E-05,2.99E+01,8.98E+05,1.98E+07,6.73E+01,4.18E+01
503,900,3,2,471,6,789,63,621,64,251,48,882,38,2.46E-05,5.72E+01,1.08E+04,5.27E+06,6.27E+01,1.08E+01
412,875,3,3,447,78,801,68,618,74,372,48,822,37,4.22E-05,6.33E+01,1.08E+04,1.28E+07,6.87E+01,2.46E+01
503,922,1,2,687,5,828,62,436,38,236,52,301,38,2.21E-05,5.46E+01,1.68E+04,8.19E+06,7.23E+01,2.01E+01
445,870,4,3,507,82,790,52,618,71,376,50,936,40,3.82E-05,6.21E+01,6.93E+03,8.19E+06,7.75E+01,3.58E+01
465,857,3,3,534,80,790,64,617,68,374,48,907,38,5.53E-05,6.45E+01,1.08E+04,1.63E+07,7.79E+01,3.86E+01
515,886,4,3,741,82,789,64,618,71,263,56,960,38,3.23E-05,4.76E+01,4.06E+04,6.73E+06,6.34E+01,1.34E+01
461,854,1,3,521,72,830,58,591,40,363,48,338,38,7.11E-05,5.11E+01,1.53E+05,4.80E+07,8.26E+01,3.59E+01
396,885,2,3,507,91,787,64,590,66,274,47,946,34,3.24E-05,4.98E+01,6.32E+04,1.28E+07,4.42E+01,9.75E+00
391,876,3,2,448,78,857,68,618,74,387,45,843,36,3.88E-05,6.25E+01,1.08E+04,1.28E+07,5.32E+01,8.55E+00
515,899,1,2,498,3,788,60,434,65,261,48,294,38,2.96E-05,3.66E+01,1.53E+05,1.05E+07,7.61E+01,2.85E+01
501,852,2,3,479,82,798,66,592,66,390,49,942,38,6.03E-05,6.47E+01,1.68E+04,2.54E+07,6.84E+01,3.36E+01
354,885,3,1,715,87,824,63,579,40,249,48,990,32,3.03E-05,2.83E+01,2.38E+05,4.32E+06,2.68E+01,3.23E+00
503,899,1,3,491,5,828,62,436,65,304,51,225,38,2.89E-05,3.16E+01,2.38E+05,8.19E+06,8.16E+01,4.13E+01
454,900,1,2,748,90,829,65,442,75,255,49,301,34,2.94E-05,4.49E+01,1.53E+05,1.98E+07,5.48E+01,1.69E+01
501,852,2,3,479,1,798,63,611,65,390,49,968,38,5.14E-05,5.44E+01,1.68E+04,6.73E+06,8.49E+01,3.86E+01
501,852,2,3,479,82,798,66,592,66,390,49,942,38,6.03E-05,6.47E+01,1.68E+04,2.54E+07,6.84E+01,3.36E+01
503,900,1,2,692,5,828,62,436,38,251,51,301,41,3.54E-05,5.32E+01,4.06E+04,1.28E+07,7.79E+01,3.03E+01
465,948,3,3,529,82,801,64,618,68,373,48,907,40,8.69E-06,6.13E+01,2.86E+03,3.38E+06,3.62E+01,4.58E+00
392,876,4,3,451,79,789,68,616,74,323,48,843,36,4.17E-05,6.31E+01,6.93E+03,1.05E+07,7.16E+01,2.29E+01
454,926,1,2,748,6,854,63,434,65,294,49,288,36,1.75E-05,4.69E+01,4.06E+04,8.19E+06,6.85E+01,1.82E+01
396,879,3,3,509,91,858,64,590,66,274,47,946,33,3.41E-05,5.50E+01,2.61E+04,1.05E+07,5.69E+01,1.21E+01
503,884,1,3,507,84,789,59,592,65,261,48,294,38,4.20E-05,4.53E+01,1.53E+05,2.54E+07,7.14E+01,4.78E+01
396,866,3,3,497,9,856,64,431,71,280,50,941,38,4.41E-05,5.94E+01,1.08E+04,8.19E+06,8.12E+01,3.99E+01
470,857,4,3,507,85,789,64,584,68,373,48,926,39,5.52E-05,6.43E+01,1.08E+04,1.28E+07,8.43E+01,3.91E+01
465,813,2,1,534,81,804,66,617,70,373,46,907,38,1.10E-04,6.48E+01,2.61E+04,3.95E+07,4.86E+01,1.14E+01
470,857,4,2,507,82,804,64,617,71,373,49,818,38,5.59E-05,6.36E+01,1.08E+04,1.28E+07,7.16E+01,2.14E+01
520,899,1,2,498,3,788,60,434,65,261,48,294,40,2.96E-05,3.48E+01,2.38E+05,8.19E+06,7.69E+01,3.02E+01
