VIN,VB1,C0_value,R0_value,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
475,676,8,2,210,99,502,32,876,58,456,45,966,67,4.16E-04,3.74E+01,3.71E+05,3.60E+08,3.43E+01,1.73E+01
793,333,1,2,180,70,130,5,346,30,394,79,989,31,4.59E-04,3.70E+01,2.17E+06,4.38E+08,2.18E+01,6.70E+00
518,966,6,4,729,13,448,72,567,94,454,59,613,54,9.92E-06,5.52E+01,2.86E+03,1.40E+06,6.35E+01,9.51E+00
330,678,8,2,203,79,986,32,368,58,456,45,934,67,1.76E-04,2.16E+01,8.98E+05,8.19E+06,4.80E+01,1.74E+01
450,633,1,3,289,54,492,10,701,17,795,79,398,26,3.40E-04,3.98E+01,8.98E+05,2.31E+08,3.23E+01,1.45E+01
727,634,2,4,747,53,785,24,716,43,169,37,907,27,2.24E-04,5.02E+01,1.53E+05,3.60E+08,6.10E+01,3.17E+01
793,470,5,1,937,74,626,88,908,82,299,37,373,80,2.51E-04,1.70E+01,5.77E+05,4.32E+06,1.19E+02,5.42E+01
709,392,2,1,747,93,787,19,156,43,210,37,929,58,2.53E-04,2.06E+01,3.38E+06,2.54E+07,1.33E+02,1.85E+01
709,634,2,1,790,53,743,21,710,43,103,38,903,27,2.47E-04,6.10E+01,4.06E+04,4.80E+07,9.40E+01,5.47E+01
212,526,6,1,233,23,314,50,589,90,993,15,895,34,1.46E-03,1.46E+01,5.27E+06,1.98E+07,1.10E+02,2.55E+01
475,676,8,2,210,99,502,32,876,58,456,45,966,67,4.16E-04,3.74E+01,3.71E+05,3.60E+08,3.43E+01,1.73E+01
792,527,5,1,942,79,311,88,569,79,291,37,376,80,2.64E-04,1.57E+01,8.98E+05,4.32E+06,1.31E+02,0.00E+00
228,468,6,3,197,21,622,50,934,81,993,15,879,32,1.04E-03,1.58E+01,3.38E+06,9.56E+07,8.75E+01,2.18E+01
340,678,8,1,779,92,984,31,369,57,455,45,934,66,1.71E-04,2.43E+01,3.71E+05,6.73E+06,1.19E+02,3.18E+01
698,392,2,2,214,79,788,22,154,43,202,36,904,58,3.64E-04,2.24E+01,5.27E+06,1.16E+08,7.71E+00,3.27E+00
784,677,6,2,640,73,133,74,344,30,394,41,637,68,4.15E-04,3.12E+01,5.77E+05,2.31E+08,3.32E+01,9.73E+00
495,296,7,2,282,99,502,28,858,58,456,83,958,31,1.61E-03,3.11E+01,1.40E+06,6.82E+08,-4.12E+00,-6.19E+02
793,470,2,1,945,78,778,88,173,44,291,37,542,76,2.11E-04,1.17E+01,3.38E+06,1.05E+07,1.24E+02,1.46E+01
709,373,3,4,847,93,633,22,895,79,202,37,371,55,3.96E-04,2.39E+01,1.40E+06,7.48E+07,3.15E+01,3.36E+01
731,658,8,1,991,73,987,46,202,93,333,46,965,51,1.42E-04,1.93E+01,5.77E+05,4.32E+06,1.14E+02,2.91E+01
330,795,8,1,154,63,313,32,368,57,456,13,826,67,1.20E-04,1.33E+01,8.98E+05,4.32E+06,8.58E+01,4.41E+01
731,772,8,8,977,62,304,81,148,61,303,36,854,49,2.23E-04,2.99E+01,3.71E+05,2.82E+08,2.05E+01,1.14E+01
446,633,1,3,262,54,492,10,701,17,795,79,454,26,3.40E-04,4.29E+01,8.98E+05,2.31E+08,2.83E+01,1.19E+01
219,526,1,1,233,94,781,50,589,90,993,15,911,55,6.50E-04,1.10E+01,1.98E+07,6.14E+07,9.53E+01,2.40E+01
714,388,6,1,847,24,314,22,153,42,202,37,545,32,1.94E-04,1.58E+01,8.98E+05,4.32E+06,1.15E+02,2.58E+01
709,392,2,1,791,93,787,22,156,43,176,37,904,58,2.82E-04,2.14E+01,3.38E+06,3.09E+07,1.35E+02,1.78E+01
709,634,1,1,747,53,738,21,735,45,169,37,929,27,2.26E-04,5.13E+01,2.38E+05,7.48E+07,7.61E+01,5.39E+01
325,678,1,1,779,92,996,30,375,42,217,44,934,66,2.33E-04,3.33E+01,2.17E+06,7.48E+07,9.23E+01,3.63E+01
723,392,8,1,747,92,781,19,156,57,450,37,929,58,1.88E-04,1.25E+01,8.98E+05,3.38E+06,1.42E+02,1.89E+01
728,359,2,4,751,42,785,22,711,41,266,37,907,27,2.75E-04,3.52E+01,5.77E+05,2.31E+08,3.31E+01,1.45E+01
709,677,2,1,842,93,830,23,216,43,169,37,545,55,1.43E-04,2.19E+01,1.40E+06,1.63E+07,1.10E+02,3.40E+01
693,634,2,1,747,53,787,18,710,43,116,37,923,72,2.47E-04,3.56E+01,5.77E+05,2.54E+07,1.04E+02,0.00E+00
800,470,2,1,945,78,816,90,185,44,291,37,547,30,1.96E-04,2.00E+01,2.17E+06,1.98E+07,1.16E+02,1.61E+01
330,679,8,2,206,79,998,32,368,58,442,45,966,67,1.74E-04,2.22E+01,5.77E+05,8.19E+06,5.03E+01,1.55E+01
330,678,8,2,203,78,986,32,368,58,456,45,933,67,1.76E-04,2.16E+01,8.98E+05,8.19E+06,4.81E+01,1.74E+01
227,467,5,1,197,18,734,50,940,81,110,38,866,30,1.26E-03,1.81E+01,3.38E+06,3.09E+07,9.95E+01,2.54E+01
710,634,2,1,790,54,622,21,685,41,974,10,903,27,1.15E-04,1.76E+01,1.40E+06,8.19E+06,5.78E+01,1.71E+01
709,634,2,1,789,92,741,21,746,34,103,37,903,27,2.65E-04,5.75E+01,9.84E+04,6.14E+07,9.46E+01,5.26E+01
709,392,2,1,712,53,788,20,125,43,217,37,929,58,2.14E-04,1.66E+01,3.38E+06,1.63E+07,1.26E+02,2.19E+01
709,392,1,1,787,53,787,22,156,43,202,37,904,57,2.26E-04,1.85E+01,5.27E+06,3.95E+07,1.16E+02,2.02E+01
727,634,2,4,750,95,785,23,716,43,169,37,907,27,2.47E-04,5.84E+01,9.84E+04,4.38E+08,4.56E+01,2.89E+01
233,665,6,1,197,21,622,49,923,56,994,15,876,32,3.70E-04,2.05E+01,1.40E+06,1.63E+07,8.08E+01,3.41E+01
334,480,8,2,779,92,984,31,379,81,455,45,936,66,4.67E-04,2.20E+01,8.98E+05,1.98E+07,1.82E+01,7.48E+00
325,678,1,1,779,96,997,30,375,42,217,44,934,66,2.32E-04,3.33E+01,2.17E+06,7.48E+07,9.19E+01,3.59E+01
825,361,2,1,847,93,777,22,153,42,202,31,545,55,1.21E-04,1.02E+01,2.17E+06,5.27E+06,1.12E+02,2.07E+01
793,391,2,1,945,77,785,16,155,44,291,37,542,76,1.10E-04,6.06E+00,2.17E+06,2.78E+06,1.11E+02,2.73E+01
709,470,2,1,791,93,778,93,173,43,175,37,914,58,5.80E-04,2.79E+01,3.38E+06,9.56E+07,6.90E+01,1.29E+01
718,634,2,1,789,92,831,21,723,42,103,37,903,27,2.48E-04,6.19E+01,6.32E+04,6.14E+07,9.32E+01,5.37E+01
709,677,2,1,842,93,739,20,219,34,169,37,545,49,1.54E-04,2.49E+01,1.40E+06,1.98E+07,1.08E+02,3.35E+01
239,634,2,1,790,53,743,23,710,43,103,17,903,27,3.08E-04,5.48E+01,1.53E+05,7.48E+07,9.75E+01,4.97E+01
710,433,5,3,197,21,622,50,934,81,993,35,879,32,3.46E-04,2.21E+01,1.40E+06,1.98E+07,1.56E+01,7.54E+02
758,634,5,1,747,53,776,24,914,43,217,14,907,27,1.27E-04,3.39E+01,2.38E+05,8.19E+06,9.56E+01,6.32E+01
229,684,2,4,197,21,630,49,724,48,970,43,876,32,3.85E-04,3.76E+01,1.40E+06,2.31E+08,1.66E+01,7.89E+00
709,677,2,1,842,93,830,23,185,43,169,37,545,55,1.41E-04,2.12E+01,1.40E+06,1.63E+07,1.10E+02,2.66E+01
722,634,1,1,747,53,738,21,735,45,169,37,929,27,2.14E-04,4.91E+01,3.71E+05,7.48E+07,7.59E+01,5.45E+01
800,470,2,1,945,78,816,92,185,44,287,37,547,30,1.98E-04,2.02E+01,2.17E+06,1.98E+07,1.16E+02,1.65E+01
709,634,1,2,747,53,738,21,735,45,169,37,919,27,2.26E-04,5.08E+01,3.71E+05,1.16E+08,9.59E+01,4.67E+01
799,451,2,1,747,76,787,21,710,43,161,37,929,26,2.19E-04,3.88E+01,5.77E+05,3.09E+07,1.01E+02,5.68E+01
708,640,2,1,945,52,816,90,185,43,303,37,547,28,2.70E-04,2.64E+01,2.17E+06,3.95E+07,1.08E+02,2.47E+01
711,634,1,1,945,77,778,88,644,42,282,42,560,70,5.12E-04,3.37E+01,2.17E+06,1.16E+08,9.05E+01,2.55E+01
790,469,2,1,790,53,743,21,142,44,103,38,903,27,1.49E-04,2.62E+01,1.40E+06,1.98E+07,1.07E+02,3.05E+01
709,392,2,1,791,93,768,22,156,43,202,37,904,58,2.80E-04,2.09E+01,3.38E+06,3.09E+07,1.34E+02,1.78E+01
709,634,2,1,790,92,741,21,746,34,103,37,903,27,2.65E-04,5.75E+01,9.84E+04,6.14E+07,9.46E+01,5.26E+01
766,470,1,1,871,78,778,88,172,44,291,37,530,76,2.86E-04,1.32E+01,8.19E+06,3.09E+07,1.13E+02,1.35E+01
709,677,2,1,946,92,830,23,185,42,197,37,544,54,1.36E-04,2.07E+01,1.40E+06,1.63E+07,1.08E+02,3.19E+01
799,451,2,1,746,76,994,21,776,41,175,37,934,21,2.01E-04,4.10E+01,3.71E+05,3.09E+07,9.66E+01,5.85E+01
325,678,1,1,779,91,806,30,375,41,217,43,928,65,2.84E-04,3.55E+01,2.17E+06,9.56E+07,9.23E+01,3.32E+01
709,450,2,1,790,92,764,18,708,34,100,37,928,27,5.06E-04,5.52E+01,1.53E+05,9.56E+07,1.14E+02,4.95E+01
799,634,1,1,756,76,741,25,747,43,161,37,903,26,1.84E-04,4.67E+01,3.71E+05,7.48E+07,7.23E+01,5.68E+01
709,634,2,1,781,92,736,20,746,34,101,16,903,20,2.13E-04,6.13E+01,6.32E+04,6.14E+07,8.46E+01,5.78E+01
239,634,2,1,790,53,742,18,710,42,111,37,903,28,2.92E-04,5.77E+01,9.84E+04,6.14E+07,9.94E+01,4.75E+01
709,634,2,1,782,94,738,20,207,34,100,37,910,27,2.24E-04,4.31E+01,3.71E+05,4.80E+07,1.01E+02,3.52E+01
709,677,2,1,842,92,741,20,757,34,175,37,537,49,2.45E-04,3.77E+01,5.77E+05,3.09E+07,1.02E+02,5.24E+01
709,600,2,1,779,92,729,21,746,34,108,36,903,27,3.17E-04,6.01E+01,6.32E+04,7.48E+07,9.98E+01,5.17E+01
320,637,1,1,788,96,998,30,375,42,212,44,934,71,3.11E-04,3.27E+01,2.17E+06,9.56E+07,9.88E+01,3.04E+01
800,481,2,1,784,82,742,16,185,43,185,17,547,30,9.58E-05,1.27E+01,2.17E+06,6.73E+06,1.07E+02,4.06E+01
211,622,2,1,950,53,816,89,710,43,103,36,903,27,7.75E-04,7.97E+00,8.19E+06,1.28E+07,1.07E+02,4.01E+01
701,637,2,1,840,92,831,21,709,42,152,37,892,54,2.51E-04,3.91E+01,5.77E+05,3.95E+07,1.03E+02,5.20E+01
732,673,1,1,790,93,829,23,198,43,169,39,545,27,1.39E-04,2.87E+01,2.17E+06,4.80E+07,8.85E+01,3.61E+01
721,634,1,1,693,92,738,21,724,44,169,37,929,27,2.46E-04,5.97E+01,1.53E+05,1.16E+08,7.26E+01,5.18E+01
718,634,2,1,785,52,831,21,723,42,103,37,901,27,2.34E-04,6.10E+01,4.06E+04,4.80E+07,9.32E+01,5.60E+01
807,470,2,1,946,78,866,90,184,44,291,39,541,77,1.82E-04,1.15E+01,3.38E+06,8.19E+06,1.20E+02,1.16E+01
799,470,2,1,945,78,778,88,173,44,291,37,547,28,1.98E-04,2.04E+01,2.17E+06,1.98E+07,1.16E+02,1.76E+01
795,600,2,1,792,92,742,21,764,43,108,37,877,27,2.33E-04,4.85E+01,1.53E+05,3.95E+07,9.34E+01,5.68E+01
703,500,2,1,790,53,710,21,127,33,103,35,903,27,2.63E-04,3.13E+01,1.40E+06,3.95E+07,1.16E+02,3.24E+01
709,625,2,1,790,53,742,18,709,42,104,36,902,27,2.43E-04,5.92E+01,6.32E+04,4.80E+07,9.45E+01,5.55E+01
721,635,1,1,746,53,747,21,778,45,167,38,929,27,2.22E-04,5.27E+01,2.38E+05,7.48E+07,7.52E+01,5.45E+01
722,634,1,1,789,92,831,17,723,41,103,37,903,28,2.32E-04,6.04E+01,9.84E+04,9.56E+07,7.71E+01,5.46E+01
717,634,2,1,747,51,759,18,734,45,169,37,929,27,1.91E-04,4.57E+01,2.38E+05,3.95E+07,9.15E+01,5.56E+01
709,635,2,1,779,92,729,21,746,33,111,36,903,27,2.65E-04,5.82E+01,9.84E+04,6.14E+07,9.47E+01,5.25E+01
799,598,1,1,720,76,741,25,746,46,161,37,903,26,1.97E-04,4.36E+01,5.77E+05,7.48E+07,7.55E+01,5.67E+01
799,682,1,1,952,92,830,22,186,39,176,37,544,54,9.29E-05,1.89E+01,2.17E+06,1.63E+07,9.39E+01,3.79E+01
708,433,2,1,739,78,994,21,784,40,195,37,934,21,3.50E-04,4.64E+01,3.71E+05,6.14E+07,1.05E+02,5.10E+01
709,683,2,1,957,92,855,23,185,42,197,37,544,54,1.29E-04,2.06E+01,1.40E+06,1.28E+07,1.07E+02,3.30E+01
709,634,2,1,781,92,736,20,746,34,101,16,903,16,1.94E-04,6.17E+01,6.32E+04,6.14E+07,7.82E+01,5.78E+01
799,681,1,1,694,75,832,22,233,43,168,36,545,27,9.42E-05,2.57E+01,2.17E+06,3.09E+07,8.70E+01,4.35E+01
724,442,2,1,744,93,783,23,703,43,161,39,884,26,4.18E-04,4.51E+01,3.71E+05,7.48E+07,1.12E+02,4.86E+01
709,634,2,1,747,91,735,18,710,42,169,37,912,27,2.30E-04,5.32E+01,1.53E+05,4.80E+07,9.26E+01,5.27E+01
709,677,2,1,842,54,791,24,219,34,104,37,553,47,1.86E-04,2.79E+01,8.98E+05,1.98E+07,1.07E+02,4.02E+01
709,677,2,1,842,93,830,22,185,43,169,37,545,55,1.36E-04,2.09E+01,1.40E+06,1.63E+07,1.09E+02,2.75E+01
721,634,1,1,693,92,738,21,724,44,169,34,929,27,2.37E-04,5.32E+01,2.38E+05,1.16E+08,7.22E+01,5.24E+01
709,632,2,1,790,93,831,24,185,43,169,37,552,55,1.78E-04,2.12E+01,2.17E+06,1.98E+07,1.18E+02,2.12E+01
718,678,2,1,840,94,829,21,723,42,103,34,895,27,1.90E-04,6.20E+01,4.06E+04,4.80E+07,8.58E+01,5.54E+01
799,682,1,1,933,91,830,19,186,34,100,36,913,54,1.13E-04,2.79E+01,1.40E+06,3.09E+07,9.02E+01,4.69E+01
709,634,1,1,788,92,736,22,746,33,178,16,533,16,2.03E-04,4.19E+01,8.98E+05,7.48E+07,6.86E+01,5.61E+01
719,682,1,1,952,93,824,22,186,39,100,37,544,27,1.62E-04,3.30E+01,1.40E+06,6.14E+07,8.85E+01,3.77E+01
797,678,2,1,841,92,828,21,723,38,181,34,895,53,1.40E-04,3.55E+01,3.71E+05,1.98E+07,9.24E+01,5.88E+01
709,678,2,1,706,52,854,22,185,43,108,36,545,55,1.42E-04,2.21E+01,1.40E+06,1.63E+07,1.08E+02,4.12E+01
709,632,2,1,788,93,743,21,738,43,164,38,903,26,2.55E-04,6.45E+01,4.06E+04,6.14E+07,9.21E+01,5.20E+01
732,658,1,1,753,93,829,22,198,43,169,39,545,27,1.45E-04,2.83E+01,2.17E+06,4.80E+07,9.09E+01,3.30E+01
799,634,1,1,756,76,741,25,747,41,161,37,903,26,1.89E-04,4.79E+01,3.71E+05,7.48E+07,7.26E+01,5.68E+01
799,634,2,1,798,76,792,25,216,33,161,37,564,26,1.32E-04,2.84E+01,8.98E+05,1.98E+07,1.02E+02,3.05E+01
709,676,1,1,842,54,739,20,740,43,104,38,891,47,2.39E-04,4.70E+01,3.71E+05,6.14E+07,8.31E+01,5.53E+01
709,677,2,1,946,92,791,23,185,42,184,37,544,56,1.42E-04,2.09E+01,1.40E+06,1.63E+07,1.09E+02,2.55E+01
722,677,2,1,842,92,830,22,216,42,197,37,545,54,1.31E-04,2.11E+01,1.40E+06,1.28E+07,1.08E+02,3.46E+01
719,678,2,1,861,94,829,22,188,42,192,34,523,28,1.25E-04,2.59E+01,1.40E+06,1.98E+07,1.00E+02,3.75E+01
696,683,2,1,957,92,855,26,719,42,108,36,898,52,2.67E-04,4.90E+01,1.53E+05,4.80E+07,9.76E+01,5.34E+01
709,638,2,1,842,90,736,25,741,30,102,37,560,20,3.06E-04,5.30E+01,1.53E+05,6.14E+07,9.87E+01,5.18E+01
709,677,2,1,781,56,736,20,265,34,101,16,895,46,1.25E-04,2.58E+01,8.98E+05,1.63E+07,9.99E+01,5.67E+01
799,677,2,1,700,91,830,22,233,42,167,36,544,27,1.02E-04,2.65E+01,8.98E+05,1.63E+07,9.77E+01,4.28E+01
709,680,1,1,939,75,831,23,184,42,197,35,544,54,1.26E-04,1.96E+01,3.38E+06,2.54E+07,9.74E+01,2.79E+01
719,681,2,1,934,92,831,21,723,42,102,37,528,26,2.30E-04,5.19E+01,9.84E+04,3.95E+07,9.37E+01,5.51E+01
699,635,2,1,785,92,856,23,184,42,198,37,905,54,1.69E-04,2.53E+01,1.40E+06,2.54E+07,1.11E+02,2.89E+01
799,681,1,1,683,75,832,22,225,43,160,36,545,27,9.51E-05,2.58E+01,2.17E+06,3.09E+07,8.74E+01,4.29E+01
718,650,2,1,816,96,831,27,723,42,103,37,903,27,2.50E-04,5.99E+01,6.32E+04,6.14E+07,9.10E+01,5.28E+01
718,634,2,1,781,92,831,20,723,42,103,36,890,27,2.45E-04,6.20E+01,4.06E+04,6.14E+07,9.32E+01,5.41E+01
709,627,2,1,788,92,736,20,707,34,101,16,903,16,2.00E-04,6.19E+01,6.32E+04,6.14E+07,7.99E+01,5.76E+01
799,631,1,1,933,92,830,19,146,42,100,36,913,54,1.14E-04,2.34E+01,2.17E+06,2.54E+07,9.51E+01,3.02E+01
658,682,2,1,788,91,816,21,778,34,167,34,905,20,1.69E-04,4.38E+01,3.71E+05,3.95E+07,7.78E+01,5.33E+01
709,635,1,1,783,92,736,20,172,34,101,16,903,21,1.52E-04,3.23E+01,2.17E+06,6.14E+07,7.60E+01,3.78E+01
799,680,2,1,930,91,830,19,745,34,100,36,913,52,1.88E-04,4.28E+01,2.38E+05,2.54E+07,9.24E+01,5.97E+01
799,682,1,1,952,92,830,22,186,39,176,37,544,54,9.29E-05,1.89E+01,2.17E+06,1.63E+07,9.39E+01,3.79E+01
787,588,1,1,753,76,741,25,747,41,161,46,903,26,2.60E-04,5.21E+01,2.38E+05,9.56E+07,7.82E+01,5.39E+01
709,681,2,1,781,95,736,19,189,34,101,16,895,27,1.21E-04,3.04E+01,8.98E+05,2.54E+07,8.95E+01,4.42E+01
719,677,1,1,975,52,823,22,272,38,100,37,540,45,1.64E-04,2.78E+01,1.40E+06,3.09E+07,9.68E+01,5.39E+01
742,682,1,1,952,93,824,22,186,39,100,37,544,27,1.51E-04,3.22E+01,1.40E+06,4.80E+07,8.81E+01,3.84E+01
709,622,2,1,781,92,671,20,746,34,101,16,903,20,2.36E-04,6.19E+01,6.32E+04,6.14E+07,8.66E+01,5.71E+01
718,678,2,1,794,94,829,21,723,43,103,34,895,27,1.91E-04,6.20E+01,4.06E+04,4.80E+07,8.59E+01,5.53E+01
799,634,1,1,756,76,741,24,747,43,161,37,903,26,1.80E-04,4.62E+01,3.71E+05,6.14E+07,7.24E+01,5.70E+01
709,680,1,1,939,75,831,23,184,42,197,29,556,54,1.18E-04,1.80E+01,3.38E+06,1.98E+07,9.63E+01,3.45E+01
732,674,1,1,790,92,829,22,198,43,169,39,545,27,1.33E-04,2.84E+01,2.17E+06,4.80E+07,8.84E+01,3.69E+01
709,632,1,1,775,91,743,18,785,43,164,38,553,26,2.49E-04,4.32E+01,5.77E+05,7.48E+07,8.22E+01,5.23E+01
799,681,1,1,877,92,820,22,186,39,176,37,893,53,9.59E-05,2.38E+01,2.17E+06,2.54E+07,8.88E+01,3.74E+01
799,707,1,1,952,92,830,19,186,34,100,36,935,54,1.02E-04,2.87E+01,1.40E+06,3.09E+07,8.68E+01,4.99E+01
799,682,1,1,932,90,925,23,186,45,152,37,496,54,8.72E-05,1.72E+01,2.17E+06,1.28E+07,9.47E+01,0.00E+00
708,633,2,1,747,51,758,18,734,44,170,16,925,27,1.35E-04,3.43E+01,5.77E+05,2.54E+07,8.85E+01,6.03E+01
717,691,2,1,711,95,736,19,219,34,100,33,895,27,1.57E-04,4.36E+01,3.71E+05,3.95E+07,8.98E+01,4.30E+01
799,682,1,1,952,92,830,22,198,39,176,37,544,54,9.37E-05,1.92E+01,2.17E+06,1.63E+07,9.37E+01,3.92E+01
708,632,2,1,788,93,743,21,738,43,164,38,903,26,2.55E-04,6.45E+01,4.06E+04,6.14E+07,9.21E+01,5.20E+01
709,632,2,1,788,93,743,21,723,42,164,37,903,26,2.54E-04,6.42E+01,4.06E+04,6.14E+07,9.23E+01,5.21E+01
718,607,2,1,789,92,831,21,737,42,155,36,903,27,2.59E-04,5.09E+01,1.53E+05,6.14E+07,9.57E+01,5.28E+01
718,678,2,1,794,94,829,13,723,43,103,33,908,27,1.46E-04,4.99E+01,9.84E+04,3.09E+07,8.55E+01,5.79E+01
797,678,2,1,856,93,828,21,723,38,200,34,921,53,1.36E-04,3.54E+01,3.71E+05,1.98E+07,9.18E+01,5.86E+01
799,677,1,1,952,92,829,21,186,39,186,38,544,53,9.19E-05,1.89E+01,2.17E+06,1.63E+07,9.39E+01,3.76E+01
797,682,1,1,901,92,828,22,723,37,162,34,895,53,1.46E-04,3.67E+01,8.98E+05,3.95E+07,7.92E+01,5.86E+01
718,634,2,1,789,84,831,21,723,42,103,37,903,27,2.46E-04,6.19E+01,4.06E+04,6.14E+07,9.33E+01,5.40E+01
631,682,2,1,788,93,816,21,775,32,152,34,905,20,1.72E-04,3.82E+01,5.77E+05,3.09E+07,7.83E+01,5.29E+01
799,661,1,1,952,91,830,22,749,44,165,37,969,52,1.46E-04,3.62E+01,8.98E+05,3.95E+07,7.80E+01,5.80E+01
799,680,1,1,930,91,830,19,207,34,112,36,484,53,1.07E-04,2.14E+01,2.17E+06,1.98E+07,9.59E+01,0.00E+00
799,634,1,1,756,75,707,24,747,43,161,37,870,27,1.85E-04,4.51E+01,3.71E+05,6.14E+07,7.38E+01,5.69E+01
