VIN,VB1,C0_value,R0_value,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
422,260,1,1,803,9,726,67,894,52,655,93,308,41,6.75E-04,1.79E+01,3.38E+06,1.98E+07,9.37E+01,2.01E+01
422,260,1,1,782,9,726,67,905,52,671,93,308,41,6.86E-04,1.79E+01,3.38E+06,1.98E+07,9.35E+01,1.98E+01
570,319,4,6,791,10,401,1,485,53,969,81,398,63,5.68E-05,1.42E+00,2.38E+05,1.53E+05,1.49E+02,5.08E+01
302,662,2,4,365,51,565,91,996,13,693,38,860,12,7.27E-04,-1.45E+01,-1.00E+01,-1.00E+01,3.38E+01,1.43E+01
988,567,6,1,225,52,762,84,792,64,840,83,520,28,2.63E-05,1.53E+01,9.84E+04,3.71E+05,8.92E+01,4.68E+01
563,291,3,2,599,66,298,34,481,88,627,65,174,50,1.11E-03,1.24E+01,5.27E+06,1.98E+07,1.20E+01,6.33E+00
272,210,7,8,982,40,102,6,638,79,578,71,538,77,1.27E-03,1.74E+01,1.40E+06,1.81E+08,3.37E+01,0.00E+00
298,559,6,1,213,51,585,84,796,64,678,83,529,30,1.61E-03,2.05E+01,5.27E+06,9.56E+07,1.86E+01,1.01E+01
422,260,1,1,803,9,726,67,894,52,655,93,308,42,6.75E-04,1.76E+01,3.38E+06,1.98E+07,9.37E+01,2.01E+01
968,568,2,4,223,52,557,91,985,65,839,36,856,28,2.54E-05,1.46E+01,3.71E+05,1.40E+06,9.39E+01,2.55E+01
298,559,6,1,366,51,744,84,889,11,674,83,529,9,1.03E-03,-2.71E+01,-1.00E+01,-1.00E+01,1.16E+02,3.11E+01
430,260,1,1,734,9,726,68,983,52,671,93,308,39,7.35E-04,1.93E+01,3.38E+06,2.54E+07,9.20E+01,1.98E+01
483,207,4,3,599,15,883,87,481,21,585,66,174,76,1.10E-03,1.00E+01,2.17E+06,5.27E+06,1.41E+02,1.89E+01
417,319,4,6,790,10,395,1,485,53,969,81,399,63,7.63E-05,2.28E+00,3.71E+05,2.38E+05,1.11E+02,0.00E+00
574,260,1,1,782,9,731,67,905,52,658,92,324,41,3.72E-04,1.70E+01,2.17E+06,1.28E+07,8.81E+01,2.50E+01
422,260,1,1,782,9,726,67,905,52,682,93,308,41,6.80E-04,1.77E+01,3.38E+06,1.98E+07,9.34E+01,1.98E+01
818,876,6,8,755,39,100,31,815,85,532,98,904,33,4.30E-05,3.11E+01,9.84E+04,3.38E+06,1.16E+02,2.62E+01
563,210,4,3,166,39,901,34,119,88,355,64,132,30,6.89E-04,6.32E+00,8.19E+06,1.28E+07,-3.02E+00,-6.69E+02
494,704,6,4,575,15,119,22,492,15,551,28,986,75,5.31E-04,5.64E+01,4.06E+04,4.38E+08,3.46E+01,1.56E+01
541,472,1,2,584,22,175,82,786,7,634,61,164,77,3.69E-03,2.61E+01,5.27E+06,1.81E+08,2.82E+01,8.63E+00
494,701,5,4,142,15,914,22,145,15,410,28,958,30,1.23E-04,2.79E+01,5.77E+05,2.54E+07,7.50E+01,2.23E+01
424,258,1,1,799,9,726,80,886,52,633,56,309,73,5.41E-04,8.57E+00,5.27E+06,8.19E+06,9.69E+01,2.51E+01
570,473,1,2,656,22,152,65,786,7,714,96,155,45,3.63E-03,4.75E+01,8.98E+05,6.82E+08,2.43E+01,6.58E+00
563,207,4,3,612,40,732,34,481,88,828,65,180,15,5.53E-04,1.62E+01,2.17E+06,1.63E+07,6.44E+02,1.83E+00
968,568,2,3,351,53,123,93,997,13,594,36,844,73,4.97E-05,1.93E+01,2.38E+05,1.79E+06,9.75E+01,2.58E+01
811,208,6,8,818,39,856,85,830,80,532,98,904,33,1.74E-04,2.80E+01,2.38E+05,4.80E+07,1.68E+01,3.76E+00
493,887,4,3,599,15,113,33,481,23,585,66,174,71,1.04E-04,5.32E+01,2.61E+04,1.05E+07,1.18E+02,2.72E+01
422,260,1,1,772,12,726,66,894,52,655,90,308,41,8.54E-04,1.97E+01,3.38E+06,3.09E+07,9.67E+01,1.72E+01
422,260,1,1,782,10,726,67,905,52,682,93,266,41,7.39E-04,1.71E+01,3.38E+06,1.98E+07,9.45E+01,1.95E+01
563,258,1,3,599,39,168,68,480,84,557,65,174,76,1.23E-03,7.76E+00,1.28E+07,2.54E+07,2.69E+01,4.47E+00
574,255,4,1,782,9,731,32,901,52,658,92,324,41,3.29E-04,1.65E+01,5.77E+05,3.38E+06,1.03E+02,2.68E+01
463,699,5,4,142,15,145,32,125,14,410,24,958,28,5.94E-04,1.59E+01,3.38E+06,2.31E+08,5.29E+01,2.42E+01
500,888,4,2,599,15,846,22,454,23,585,67,174,72,2.88E-05,2.41E+01,6.32E+04,8.98E+05,9.28E+01,5.79E+01
297,260,1,1,803,9,647,66,790,51,655,93,308,28,9.43E-04,2.12E+01,3.38E+06,3.95E+07,9.80E+01,1.71E+01
422,559,6,1,218,50,715,88,870,70,677,83,529,41,1.57E-03,5.52E+01,2.38E+05,6.82E+08,3.50E+00,9.41E+00
541,472,1,2,584,22,175,82,786,7,636,61,157,78,3.69E-03,2.53E+01,5.27E+06,1.49E+08,5.72E+01,9.42E+00
563,207,4,2,599,40,101,35,481,88,585,65,174,76,1.20E-03,6.61E+00,5.27E+06,6.73E+06,7.54E+01,9.08E+00
995,256,1,1,365,46,767,85,997,13,816,36,856,12,2.20E-05,2.29E+01,1.53E+05,2.17E+06,8.16E+01,3.56E+01
430,572,1,3,734,15,726,67,983,58,658,92,308,39,8.24E-04,2.92E+01,2.17E+06,1.16E+08,1.30E+01,5.87E+00
419,260,1,1,754,11,726,65,905,52,671,93,308,41,8.30E-04,1.94E+01,3.38E+06,2.54E+07,9.58E+01,1.77E+01
496,701,4,4,170,15,914,23,145,15,420,28,958,30,1.27E-04,2.89E+01,5.77E+05,3.09E+07,7.36E+01,2.23E+01
422,260,1,1,732,10,787,67,905,51,700,92,308,41,7.60E-04,1.85E+01,3.38E+06,2.54E+07,9.49E+01,2.12E+01
422,248,1,1,782,9,726,67,905,52,671,93,308,41,6.88E-04,1.78E+01,3.38E+06,1.98E+07,9.36E+01,1.99E+01
422,256,1,1,772,9,767,67,905,51,671,93,166,41,6.96E-04,1.28E+01,3.38E+06,1.28E+07,9.42E+01,2.31E+01
483,213,3,3,608,15,853,88,471,21,638,66,315,76,1.03E-03,1.41E+01,2.17E+06,1.28E+07,3.96E+01,9.20E+00
493,887,4,3,599,15,113,33,466,23,532,66,174,67,1.05E-04,5.46E+01,2.61E+04,1.05E+07,1.18E+02,2.67E+01
494,701,6,4,142,15,843,29,145,15,410,28,958,30,1.72E-04,3.24E+01,3.71E+05,2.31E+08,6.36E+01,2.18E+01
422,262,1,1,803,9,726,67,894,52,655,93,308,38,6.75E-04,1.86E+01,3.38E+06,1.98E+07,9.35E+01,1.99E+01
494,701,6,4,142,15,843,23,145,20,410,28,958,30,1.26E-04,2.61E+01,5.77E+05,1.63E+07,6.88E+01,2.14E+01
493,711,5,4,142,15,914,22,145,15,410,28,958,30,1.13E-04,2.80E+01,5.77E+05,1.63E+07,8.26E+01,2.30E+01
494,701,5,4,142,15,870,22,145,15,410,27,958,30,1.27E-04,2.79E+01,5.77E+05,2.54E+07,7.43E+01,2.24E+01
419,260,1,1,782,9,735,67,905,14,704,95,313,41,1.58E-03,2.68E+01,2.17E+06,3.95E+07,1.01E+02,1.33E+01
496,701,5,3,142,15,914,22,145,52,366,28,951,30,9.08E-05,1.74E+01,8.98E+05,5.27E+06,1.05E+02,2.33E+01
493,704,4,3,599,15,115,33,480,23,532,27,200,59,5.76E-04,1.78E+01,1.40E+06,1.28E+07,2.40E+01,8.20E+00
494,883,5,4,142,15,849,29,130,15,410,66,958,31,1.94E-05,4.77E+01,1.08E+04,2.78E+06,8.30E+01,2.69E+01
494,701,5,4,142,16,870,22,145,15,410,28,941,30,1.29E-04,2.83E+01,5.77E+05,3.09E+07,7.16E+01,2.20E+01
544,701,4,3,170,15,914,22,143,15,420,28,958,28,1.21E-04,2.95E+01,5.77E+05,1.63E+07,1.21E+02,2.57E+01
455,890,4,3,794,15,137,33,872,23,481,66,173,40,8.89E-05,3.53E+01,9.84E+04,5.27E+06,1.06E+02,3.91E+01
492,243,1,1,607,9,706,66,502,52,655,94,308,71,5.26E-04,9.07E+00,5.27E+06,1.05E+07,1.03E+02,1.64E+01
492,235,1,2,602,9,768,67,899,54,671,93,308,64,6.41E-04,1.41E+01,3.38E+06,1.63E+07,1.09E+02,1.45E+01
422,915,3,1,778,14,106,35,455,23,550,66,145,43,6.42E-05,5.76E+01,1.68E+04,8.19E+06,7.96E+01,2.17E+01
442,256,1,1,822,9,726,67,871,52,655,93,308,42,6.11E-04,1.71E+01,3.38E+06,1.63E+07,9.34E+01,2.06E+01
422,250,1,1,787,9,715,67,905,52,681,92,308,41,6.76E-04,1.75E+01,3.38E+06,1.98E+07,9.34E+01,2.00E+01
558,260,1,1,782,9,692,67,905,52,658,92,324,41,4.04E-04,1.72E+01,2.17E+06,1.28E+07,8.88E+01,2.42E+01
493,887,4,3,599,15,155,33,481,21,585,66,177,71,9.43E-05,5.23E+01,2.61E+04,1.05E+07,1.15E+02,2.88E+01
570,260,1,1,782,9,748,67,905,52,658,90,308,41,3.74E-04,1.64E+01,2.17E+06,1.05E+07,8.84E+01,2.50E+01
425,260,1,1,760,9,731,67,905,52,670,92,323,41,6.91E-04,1.84E+01,3.38E+06,1.98E+07,9.36E+01,1.94E+01
494,701,6,4,128,15,843,18,145,17,410,23,958,29,9.82E-05,2.29E+01,5.77E+05,6.73E+06,8.85E+01,2.33E+01
494,701,4,4,142,15,870,29,145,15,410,28,958,30,1.67E-04,3.19E+01,5.77E+05,1.81E+08,6.44E+01,2.18E+01
492,260,3,3,775,9,112,67,905,14,704,95,313,41,1.39E-03,2.66E+01,8.98E+05,1.63E+07,2.26E+01,6.10E+00
419,887,1,1,605,15,743,35,481,23,585,66,174,71,4.03E-05,2.73E+01,3.71E+05,6.73E+06,8.21E+01,4.20E+01
493,887,4,3,599,15,113,33,462,15,530,66,190,69,1.22E-04,5.92E+01,1.08E+04,1.28E+07,1.17E+02,2.24E+01
544,701,4,3,170,15,914,22,146,22,538,28,939,24,1.01E-04,2.48E+01,5.77E+05,1.05E+07,1.27E+02,2.60E+01
492,887,4,4,514,15,133,33,466,22,542,66,174,65,9.93E-05,5.45E+01,2.61E+04,1.28E+07,1.26E+02,2.06E+01
482,701,5,2,142,15,901,20,145,15,399,28,958,32,1.15E-04,2.65E+01,5.77E+05,1.05E+07,1.25E+02,2.97E+01
528,260,1,1,804,9,692,67,905,52,658,92,324,41,4.52E-04,1.74E+01,2.17E+06,1.28E+07,8.98E+01,2.32E+01
494,701,6,4,142,15,843,23,146,20,410,28,992,30,1.26E-04,2.66E+01,5.77E+05,1.98E+07,7.01E+01,2.16E+01
493,887,4,3,152,15,133,33,481,21,412,26,101,71,7.44E-05,2.41E+01,3.71E+05,5.27E+06,1.31E+02,2.62E+01
494,700,5,4,535,16,841,23,200,15,582,66,975,30,1.80E-04,6.02E+01,1.68E+04,2.31E+08,4.94E+01,2.14E+01
494,701,5,4,142,15,870,22,145,15,429,27,958,30,1.25E-04,2.74E+01,5.77E+05,1.98E+07,7.38E+01,2.25E+01
494,708,4,4,142,8,914,22,145,15,410,28,958,30,1.16E-04,2.73E+01,5.77E+05,1.63E+07,9.12E+01,2.44E+01
495,701,3,4,224,14,914,21,145,15,463,28,958,26,1.13E-04,2.94E+01,5.77E+05,2.54E+07,8.55E+01,2.39E+01
494,701,6,4,142,15,871,23,141,15,410,28,924,26,1.34E-04,3.04E+01,3.71E+05,7.48E+07,7.56E+01,2.29E+01
493,946,5,3,599,15,817,33,481,9,401,66,177,68,2.25E-05,5.02E+01,2.86E+03,8.98E+05,9.06E+01,5.87E+01
483,713,3,3,142,9,252,22,146,14,593,27,958,30,2.89E-04,5.48E+01,9.84E+04,2.31E+08,7.92E+01,2.79E+01
499,260,3,3,772,12,709,66,894,15,672,90,308,41,1.41E-03,2.73E+01,8.98E+05,2.54E+07,-4.18E+02,3.46E+00
417,711,1,1,142,14,914,22,147,51,410,28,958,26,8.32E-05,1.77E+01,3.38E+06,2.54E+07,6.80E+01,3.27E+01
483,712,5,2,133,15,889,20,145,15,583,26,955,30,9.29E-05,2.23E+01,5.77E+05,6.73E+06,1.15E+02,3.25E+01
481,753,3,3,142,8,263,22,145,14,417,28,958,31,1.96E-04,4.83E+01,1.53E+05,1.49E+08,1.11E+02,2.98E+01
493,887,4,3,628,15,113,33,462,14,530,66,177,69,1.27E-04,5.88E+01,1.08E+04,1.05E+07,1.18E+02,2.05E+01
493,887,4,3,599,15,155,26,481,21,584,66,189,71,7.92E-05,4.67E+01,4.06E+04,6.73E+06,1.10E+02,3.07E+01
493,887,3,3,599,15,157,33,481,21,585,66,177,71,9.38E-05,5.22E+01,4.06E+04,1.28E+07,1.13E+02,2.88E+01
492,650,4,4,145,15,907,22,140,15,410,28,958,30,1.79E-04,2.76E+01,8.98E+05,1.81E+08,5.06E+01,1.96E+01
483,713,3,3,117,9,252,23,146,14,583,27,963,30,3.01E-04,5.50E+01,9.84E+04,2.82E+08,7.71E+01,2.77E+01
493,887,4,3,617,15,113,33,466,23,532,66,158,67,1.06E-04,5.33E+01,2.61E+04,1.05E+07,1.18E+02,2.66E+01
492,699,4,3,170,10,914,22,456,22,529,67,939,67,1.98E-04,3.13E+01,3.71E+05,1.98E+07,5.53E+01,1.47E+01
544,864,4,3,599,15,113,32,149,18,530,26,190,25,8.23E-05,3.51E+01,2.38E+05,1.05E+07,1.10E+02,3.46E+01
492,708,4,4,516,15,811,29,533,14,542,27,174,64,2.11E-04,1.56E+01,5.77E+05,3.38E+06,3.40E+01,1.14E+01
493,888,6,4,142,15,156,39,146,22,410,66,958,33,5.08E-05,1.18E+01,5.77E+05,1.79E+06,6.78E+01,1.52E+01
523,893,4,4,514,15,131,26,411,19,545,66,174,30,6.22E-05,5.91E+01,1.08E+04,8.19E+06,1.10E+02,2.87E+01
479,694,6,4,142,15,848,29,145,21,406,28,981,64,1.64E-04,1.92E+01,8.98E+05,1.05E+07,4.84E+01,1.63E+01
544,701,4,3,222,15,914,22,143,50,410,28,958,28,8.85E-05,1.88E+01,8.98E+05,6.73E+06,1.19E+02,2.32E+01
417,711,1,1,211,14,914,24,147,15,417,30,958,24,1.27E-04,3.55E+01,1.40E+06,6.14E+07,6.84E+01,3.54E+01
549,705,4,3,587,15,127,22,141,15,420,28,159,28,3.75E-04,1.80E+01,1.40E+06,1.28E+07,5.08E+01,1.87E+01
492,849,4,2,181,15,907,33,467,24,531,68,970,67,5.19E-05,5.43E+01,1.68E+04,6.73E+06,9.11E+01,4.02E+01
495,701,3,4,224,14,914,21,123,15,459,28,958,26,1.11E-04,2.81E+01,5.77E+05,1.98E+07,8.65E+01,2.44E+01
494,701,5,4,142,15,938,22,145,15,413,28,938,30,1.20E-04,2.73E+01,5.77E+05,1.98E+07,7.51E+01,2.22E+01
493,711,5,4,156,15,914,22,145,20,410,28,970,23,1.03E-04,2.90E+01,3.71E+05,1.63E+07,9.37E+01,2.40E+01
493,887,4,3,628,11,113,33,462,14,530,67,201,69,1.20E-04,5.83E+01,1.08E+04,1.05E+07,1.14E+02,2.41E+01
481,729,4,3,117,15,111,23,146,13,583,27,963,30,4.00E-04,2.08E+01,3.38E+06,9.56E+07,6.86E+01,2.67E+01
494,885,2,3,599,8,253,35,481,23,585,66,151,70,7.64E-05,3.57E+01,1.53E+05,8.19E+06,1.05E+02,2.94E+01
454,897,4,4,508,15,133,32,466,22,542,66,173,67,8.31E-05,5.43E+01,1.68E+04,1.05E+07,1.26E+02,2.04E+01
493,887,4,3,622,15,121,33,466,22,532,66,158,64,1.04E-04,5.39E+01,2.61E+04,1.05E+07,1.17E+02,2.71E+01
544,864,3,2,599,15,119,32,153,18,530,26,190,71,8.10E-05,1.62E+01,8.98E+05,4.32E+06,1.07E+02,3.72E+01
493,887,4,2,599,15,155,32,481,21,584,64,144,24,7.38E-05,5.58E+01,1.68E+04,8.19E+06,9.00E+01,3.90E+01
495,700,4,3,230,13,113,32,122,15,459,29,187,69,7.17E-04,1.16E+01,5.27E+06,1.98E+07,2.83E+01,1.55E+01
492,921,3,4,592,16,914,21,463,13,529,64,958,26,6.85E-06,3.25E+01,2.61E+04,8.98E+05,7.10E+01,1.37E+01
417,711,1,1,140,14,914,28,115,50,417,28,958,24,1.03E-04,1.83E+01,5.27E+06,3.09E+07,6.33E+01,2.93E+01
417,711,1,1,212,14,914,24,147,15,409,30,958,25,1.28E-04,3.49E+01,1.40E+06,6.14E+07,6.98E+01,3.69E+01
544,863,4,2,564,15,113,32,221,50,536,26,190,21,6.95E-05,2.23E+01,5.77E+05,5.27E+06,8.86E+01,4.15E+01
417,739,1,1,166,14,914,24,148,18,410,28,989,26,9.07E-05,3.00E+01,1.40E+06,3.95E+07,6.48E+01,2.44E+01
471,887,4,3,598,15,115,33,466,17,532,66,174,67,1.19E-04,5.77E+01,1.68E+04,1.28E+07,1.18E+02,2.25E+01
493,889,4,3,679,15,113,34,466,22,532,66,157,67,1.06E-04,5.39E+01,2.61E+04,1.05E+07,1.17E+02,2.77E+01
493,887,3,2,124,13,198,22,140,21,553,66,888,26,2.91E-05,2.07E+01,3.71E+05,4.32E+06,4.10E+01,5.52E+00
483,713,3,3,594,9,252,33,487,14,585,26,201,74,4.03E-04,1.47E+01,1.40E+06,6.73E+06,5.44E+01,1.29E+01
495,704,3,2,224,14,898,21,123,15,459,28,972,26,1.10E-04,2.84E+01,5.77E+05,1.63E+07,1.12E+02,3.26E+01
493,883,4,4,628,15,119,33,462,13,530,66,157,69,1.42E-04,5.76E+01,1.68E+04,1.63E+07,1.39E+02,2.34E+01
417,711,1,1,140,13,910,28,115,50,417,30,958,24,1.05E-04,1.90E+01,5.27E+06,3.95E+07,6.41E+01,3.01E+01
544,864,4,3,599,15,113,32,149,18,530,26,190,25,8.23E-05,3.51E+01,2.38E+05,1.05E+07,1.10E+02,3.46E+01
471,887,4,3,548,15,115,33,466,17,532,66,174,66,1.19E-04,5.79E+01,1.68E+04,1.28E+07,1.19E+02,2.15E+01
490,887,4,3,628,15,113,33,462,14,530,66,166,69,1.29E-04,5.81E+01,1.68E+04,1.28E+07,1.19E+02,2.56E+01
481,713,3,3,130,8,248,23,146,14,583,27,926,30,3.04E-04,5.49E+01,9.84E+04,2.82E+08,7.84E+01,2.79E+01
455,897,4,3,496,15,136,32,466,22,542,66,173,69,8.28E-05,5.38E+01,1.68E+04,8.19E+06,1.12E+02,2.86E+01
544,898,4,2,508,15,134,34,150,22,530,66,151,67,6.19E-05,3.04E+01,2.38E+05,5.27E+06,1.01E+02,3.30E+01
453,862,4,4,599,15,111,32,464,17,541,26,172,25,1.12E-04,5.72E+01,2.61E+04,2.54E+07,1.34E+02,2.69E+01
417,740,4,3,208,14,914,32,153,17,405,26,965,26,1.18E-04,3.49E+01,3.71E+05,1.98E+07,1.35E+02,2.90E+01
493,887,1,1,622,15,121,24,450,22,536,67,172,63,8.20E-05,5.14E+01,9.84E+04,2.54E+07,7.71E+01,3.22E+01
493,887,3,2,599,15,157,31,481,21,585,67,194,71,8.95E-05,5.29E+01,2.61E+04,1.05E+07,9.92E+01,3.41E+01
417,711,1,1,142,14,914,22,147,51,410,28,948,26,8.32E-05,1.76E+01,3.38E+06,2.54E+07,6.83E+01,3.30E+01
493,882,4,2,628,15,113,33,462,10,530,66,156,69,1.61E-04,5.42E+01,2.61E+04,1.05E+07,1.07E+02,2.97E+01
493,838,3,4,599,15,118,33,462,15,530,66,190,69,2.80E-04,5.68E+01,4.06E+04,2.82E+08,3.91E+01,1.49E+01
506,739,1,1,166,12,914,24,148,18,410,28,989,26,8.95E-05,3.01E+01,1.40E+06,3.95E+07,6.54E+01,2.46E+01
493,889,4,3,679,15,113,34,466,21,532,66,157,67,1.08E-04,5.43E+01,2.61E+04,1.05E+07,1.17E+02,2.72E+01
493,887,4,3,628,16,113,33,462,14,530,66,177,72,1.29E-04,5.87E+01,1.68E+04,1.28E+07,1.19E+02,2.56E+01
493,711,5,4,156,17,914,26,145,20,410,20,970,23,1.09E-04,2.64E+01,5.77E+05,1.28E+07,9.32E+01,2.48E+01
493,716,3,3,623,7,252,23,146,14,581,27,963,30,2.17E-04,3.24E+01,3.71E+05,1.98E+07,1.26E+02,3.24E+01
482,883,3,3,106,14,113,33,462,15,531,65,193,69,1.38E-04,5.22E+01,6.32E+04,3.09E+07,1.30E+02,2.21E+01
544,885,3,3,599,13,113,27,149,14,530,26,190,25,5.25E-05,4.61E+01,6.32E+04,1.05E+07,9.36E+01,4.10E+01
493,865,4,3,635,16,113,33,462,17,530,66,176,72,1.77E-04,5.60E+01,2.61E+04,1.98E+07,1.38E+02,2.12E+01
543,864,4,3,599,16,113,31,149,15,530,22,207,26,8.03E-05,3.43E+01,2.38E+05,8.19E+06,1.08E+02,3.62E+01
493,887,4,3,599,15,113,33,462,15,530,67,177,67,1.23E-04,5.88E+01,1.68E+04,1.28E+07,1.18E+02,2.16E+01
544,887,4,3,599,15,113,32,149,23,530,24,190,66,5.07E-05,1.51E+01,5.77E+05,2.17E+06,1.13E+02,2.62E+01
493,863,4,3,516,15,102,33,439,17,531,67,174,25,1.22E-04,2.41E+01,3.71E+05,5.27E+06,1.21E+02,2.56E+01
493,850,4,3,599,15,107,33,466,23,532,68,174,67,2.05E-04,5.29E+01,4.06E+04,3.95E+07,8.11E+01,1.88E+01
463,887,3,3,599,19,157,33,481,21,585,66,177,71,9.59E-05,5.30E+01,4.06E+04,1.28E+07,1.15E+02,2.84E+01
490,897,4,3,528,15,133,32,466,21,541,66,203,70,8.16E-05,5.62E+01,1.68E+04,8.19E+06,1.10E+02,2.93E+01
470,887,3,3,583,15,156,33,480,21,585,66,177,67,9.41E-05,5.34E+01,2.61E+04,1.28E+07,1.13E+02,2.80E+01
454,897,4,4,508,20,114,32,475,22,537,64,173,15,5.26E-05,2.20E+01,2.38E+05,2.78E+06,9.08E+01,3.29E+01
543,864,4,3,581,15,131,32,140,18,530,25,190,76,7.62E-05,1.41E+01,5.77E+05,2.78E+06,1.28E+02,2.69E+01
496,969,4,3,628,15,110,31,472,16,531,66,177,72,2.21E-05,5.93E+01,2.86E+03,2.78E+06,8.54E+01,3.27E+01
465,862,3,4,599,15,113,33,464,17,541,25,172,25,1.12E-04,5.69E+01,2.61E+04,3.09E+07,1.28E+02,2.72E+01
472,887,2,2,599,15,112,30,461,21,531,67,194,72,1.04E-04,5.55E+01,4.06E+04,1.98E+07,9.78E+01,3.20E+01
493,887,4,2,628,15,157,33,481,21,604,62,166,70,9.00E-05,4.85E+01,4.06E+04,8.19E+06,1.02E+02,3.36E+01
493,887,1,1,599,15,112,24,449,21,530,67,190,63,8.56E-05,5.41E+01,6.32E+04,3.09E+07,7.55E+01,2.97E+01
